,center_x,center_y,distance,distance_normalized,unknown_0,speed,accel,unknown_3,yawrate,radius,off_left,off_right,unknown_8,unknown_9,gravity_x,gravity_z,gravity_y,unknown_13,vector_1,vector_2,vector_3,unknown_17,psi,theta,phi,inner_x,inner_y,outer_x,outer_y
0,-206.9293975830078,414.0029602050781,0.0,0.0,5.254869241218064e-42,27.066316604614258,0.13095000386238098,0.0,-0.04015134274959564,7821.57763671875,2.982614755630493,8.855338096618652,-0.01487000472843647,-1.0,-0.01478252001106739,0.9998757839202881,0.005463797133415937,1.553254246711731,0.06863783299922943,0.004652111791074276,-0.9976308345794678,0.0,-1.502103743463775,0.005464503104884208,-0.014784356465868644,-198.09494398575112,414.61077797657225,-209.90497811642325,413.79823778406916
1,-206.82241821289062,412.4525451660156,1.5541976690292358,0.0002698845971879094,0.004652162082493305,27.398136138916016,0.13214001059532166,0.0,-0.03976418450474739,2729.863525390625,2.9423182010650635,8.896199226379395,-0.016080383211374283,-1.0,-0.015179273672401905,0.999873161315918,0.004823305178433657,1.5541014671325684,0.0688360407948494,0.0046857791021466255,-0.9976168870925903,0.0,-1.5019050435858579,0.004823935746818171,-0.015181199235735753,-197.94732135888844,413.0649310798916,-209.75775704077046,412.2500053875527
2,-206.7150421142578,410.90911865234375,3.101418972015381,0.0005385577566180006,0.004685831256210804,27.72995376586914,0.13333000242710114,0.0,-0.03937702253460884,1707.518798828125,2.9012463092803955,8.937071800231934,-0.01603206805884838,-1.0,-0.014848286285996437,0.9998811483383179,0.004162341356277466,1.5471570491790771,0.06940142065286636,0.004717289935797453,-0.9975776672363281,0.0,-1.5013382987439416,0.004162848139467368,-0.014850051239262288,-197.79951973183375,411.5293710292006,-209.60929282472466,410.7077657976949
3,-206.60716247558594,409.3783264160156,4.636075019836426,0.0008050489742678585,0.004717342555522919,28.0617733001709,0.1345200091600418,0.0,-0.03898986428976059,1256.3817138671875,2.861556053161621,8.977977752685547,-0.014661213383078575,-1.0,-0.01508811954408884,0.9998836517333984,0.002264187438413501,1.5345888137817383,0.07029792666435242,0.004754059016704559,-0.9975146651268005,0.0,-1.5004395716192978,0.00226445283860716,-0.015089875224914492,-197.65139638081706,410.0094667993734,-209.4616389941449,409.17716267579004
4,-206.4984893798828,407.8624267578125,6.155970573425293,0.0010689770494555133,0.004754113033413887,28.393592834472656,0.1357100009918213,0.0,-0.03860270231962204,1008.3704223632812,2.8229072093963623,9.017070770263672,-0.014476394280791283,-1.0,-0.015081482008099556,0.9998773336410522,0.004232977516949177,1.5197899341583252,0.07150451838970184,0.004787173122167587,-0.9974287748336792,0.0,-1.4992299128711022,0.0042335094704967925,-0.015083332225544463,-197.5045003538468,408.50719545702736,-209.31417055946906,407.6605738217782
5,-206.3885498046875,406.3603210449219,7.662190914154053,0.001330530440014723,0.00478722807019949,28.72541046142578,0.13690000772476196,0.0,-0.03821554407477379,885.7456665039062,2.7850334644317627,9.055074691772461,-0.014411244541406631,-1.0,-0.015235263854265213,0.9998737573623657,0.0045173633843660355,1.5061235427856445,0.07299420237541199,0.004823011811822653,-0.9973205924034119,0.0,-1.4977362884393919,0.004517949110182962,-0.015237187436997387,-197.3576313144448,407.02129676018717,-209.16615364187444,406.1570273616723
6,-206.27679443359375,404.8680419921875,9.158714294433594,0.001590399964797439,0.004823068622499704,29.05722999572754,0.13809001445770264,0.0,-0.03782838210463524,836.9097900390625,2.750366687774658,9.091080665588379,-0.014836011454463005,-1.0,-0.015050919726490974,0.9998766183853149,0.0044823032803833485,1.496457815170288,0.07467905431985855,0.004857987631112337,-0.9971957802772522,0.0,-1.496046799749779,0.004482871397159313,-0.015052776962418092,-197.2111001135089,405.5469633153289,-209.0194808728297,404.6626447837064
7,-206.16275024414062,403.38079833984375,10.650398254394531,0.0018494291299339298,0.004858044907450676,29.389049530029297,0.13928000628948212,0.0,-0.03744122385978699,857.4175415039062,2.7169129848480225,9.125596046447754,-0.016083113849163055,-1.0,-0.016064316034317017,0.9998680353164673,0.0024048597551882267,1.491609811782837,0.07645620405673981,0.00489679304882884,-0.9970609545707703,0.0,-1.4942645215877337,0.0024051794725785712,-0.016066436236490463,-197.0638659988476,404.0785151116797,-208.8717104729126,403.17307100373347
8,-206.04612731933594,401.89385986328125,12.142004013061523,0.002108444715507707,0.004896851256489754,29.720869064331055,0.1404700130224228,0.0,-0.03705406188964844,897.6649169921875,2.684868335723877,9.158600807189941,-0.015157012268900871,-1.0,-0.015286818146705627,0.9998776912689209,0.0032848441042006016,1.4915049076080322,0.07819049060344696,0.004934221040457487,-0.9969261884689331,0.0,-1.4925249855757425,0.0032852518280115403,-0.015288688086745382,-196.9155668313077,402.6099840982558,-208.72277556045958,401.68392612739683
9,-205.92678833007812,400.40411376953125,13.63662052154541,0.0023679831142459605,0.00493428111076355,30.05268669128418,0.14166000485420227,0.0,-0.036666903644800186,1010.15234375,2.6550300121307373,9.188908576965332,-0.014950747601687908,-1.0,-0.015888752415776253,0.999853253364563,0.006408971734344959,1.4945183992385864,0.07985015213489532,0.0049759577959775925,-0.9967945218086243,0.0,-1.4908600888442143,0.006409956262216436,-0.015891084378942308,-196.76722177780957,401.1378585551279,-208.5733402998457,400.192106607779
