,center_x,center_y,distance
1104,35.30976550163282,325.4843222648599,1104
1105,34.58045383244011,326.16850391157027,1105
1106,33.85058459847055,326.8520906583838,1106
1107,33.12146013748839,327.5364717663622,1107
1108,32.391219754062845,328.21966212045635,1108
1109,31.660973581392838,328.90284620085305,1109
1110,30.931227736630312,329.58656471920244,1110
1111,30.200974236982336,330.2697410013059,1111
1112,29.470411306841985,330.95258636948216,1112
1113,28.740143393284878,331.63574724399064,1113
1114,28.00982291225557,332.31885191750575,1114
1115,27.279415783339132,333.0018639409352,1115
1116,26.548806719419904,333.68465994442414,1116
1117,25.818652090020784,334.36794189203096,1117
1118,25.08817929583196,335.0508836910379,1118
1119,24.357964337242272,335.73410114380687,1119
1120,23.627082528956898,336.4166052069581,1120
1121,22.89680414372356,337.0997548967336,1121
1122,22.166646868153244,337.7830340114549,1122
1123,21.436069612227183,338.4658640545471,1123
1124,20.705063521156614,339.1482349785505,1124
1125,19.974590191408847,339.83117620270025,1125
1126,19.243460336362105,340.51341455375876,1126
1127,18.51228501946493,341.1956041276025,1127
1128,17.782188840758298,341.8789485533299,1128
1129,17.05257890904162,342.5628120807173,1129
1130,16.322592591129663,343.2462738233961,1130
1131,15.593517358699343,343.9307074215772,1131
1132,14.864561842914167,344.61526847803503,1132
1133,14.135441280463878,345.2996537450927,1133
1134,13.407124645181934,345.98489450400547,1134
1135,12.67942310068326,346.6707884142723,1135
1136,11.951945407487395,347.3569197445308,1136
1137,11.224309396349632,348.042883185879,1137
1138,10.497219079936333,348.7294249955161,1138
1139,9.770836536618457,349.4167156261624,1139
1140,9.044329013124653,350.10387413501746,1140
1141,8.318020656386073,350.79124315663694,1141
1142,7.591725412721944,351.4786260391432,1142
1143,6.865298179040448,352.16586940813926,1143
1144,6.138301263023532,352.8525101394306,1144
1145,5.4116388620114275,353.5395048470491,1145
1146,4.6842215643877925,354.22570023416745,1146
1147,3.956978933044413,354.91208070553523,1147
1148,3.229938097993232,355.598674928397,1148
1149,2.5031618575882297,356.2855491846164,1149
1150,1.7754490429535075,356.9714311720878,1150
1151,1.0480931523100807,357.6576916288783,1151
1152,0.32049054860580484,358.3436904928631,1152
1153,-0.4075873607092892,359.02918489104115,1153
1154,-1.1357645090055923,359.7145738460099,1154
1155,-1.864522027317838,360.399345703731,1155
1156,-2.5932344156150067,361.084165571056,1156
1157,-3.3220567292485477,361.76886845463633,1157
1158,-4.051197935295236,362.4532317312704,1158
1159,-4.780644762498209,363.13726925502425,1159
1160,-5.509981467018952,363.821424162256,1160
1161,-6.240085332595953,364.5047603696319,1161
1162,-6.9699791070688555,365.18832096682365,1162
1163,-7.699652118438538,365.87211717637655,1163
1164,-8.42859481353873,366.55669189719487,1164
1165,-9.158134041954051,367.24063086926986,1165
1166,-9.887040660910127,367.9252440200219,1166
1167,-10.615901314409255,368.60990608231265,1167
1168,-11.34492319518542,369.29439647570086,1168
1169,-12.074070571693836,369.9787531845344,1169
1170,-12.803080430469622,370.66325637781677,1170
1171,-13.531816624769103,371.34805091577573,1171
1172,-14.260780667353245,372.03260290641106,1172
1173,-14.989755778990364,372.7171431062795,1173
1174,-15.718738674211359,373.40167501961713,1174
1175,-16.447800774087476,374.0861225646474,1175
1176,-17.17631963645325,374.77114831541394,1176
1177,-17.90474609805856,375.45627231626776,1177
1178,-18.633455363772885,376.1410954903802,1178
