time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/17:55:39.002525,73361,1594889739,2229213,,,0,1594889728,-98.03862762,-150.3700409,5.548270226,55.78518677,-0.0965592116,0.0233239718,0.018151639,0,0,0.45629999,0.0229981169,1594889739.00223
2020/07/16/17:55:39.102508,73362,1594889739,102215766,,,0,1594889728,-98.62526703,-152.0295258,5.547150135,55.41336823,-0.0974511579,0.00957025681,0.0229297802,0,0,-0.912599981,0.0236970801,1594889739.10222
2020/07/16/17:55:39.202581,73363,1594889739,202244758,,,0,1594889728,-99.14768219,-153.5048218,5.547623158,55.091362,-0.0962771624,0.00495570712,-0.00848491862,0,0,0.861899972,0.0243197456,1594889739.20224
2020/07/16/17:55:39.302585,73364,1594889739,302244901,,,0,1594889728,-99.57539368,-154.7134857,5.548429012,54.82806396,-0.0871173665,0.00338545209,0.0183869377,0,0,-1.013999939,0.0248304624,1594889739.30224
2020/07/16/17:55:39.402595,73365,1594889739,402248859,,,0,1594889728,-100.0922318,-156.173233,5.54969883,54.50730133,-0.0853786543,-0.0170602333,-0.0136510581,0,0,0,0.0254464354,1594889739.40225
2020/07/16/17:55:39.502598,73366,1594889739,502253532,,,0,1594889728,-100.6210785,-157.6670227,5.5501194,54.18390274,-0.0906214863,-0.0335748643,0.00428940356,0,0,0.45629999,0.0260763429,1594889739.50225
2020/07/16/17:55:39.602589,73367,1594889739,602255821,,,0,1594889728,-101.237236,-159.4057922,5.546973228,53.81928635,-0.0845683888,-0.00971285254,0.0267793499,0,0,-1.216799974,0.0268109478,1594889739.60226
2020/07/16/17:55:39.702597,73368,1594889739,702258110,,,0,1594889728,-101.7010651,-160.7122345,5.542508602,53.53478241,-0.0862648711,-0.0293746721,-0.0132729709,0,0,0.861899972,0.0273634307,1594889739.70226
2020/07/16/17:55:39.802555,73369,1594889739,802241325,,,0,1594889728,-101.9541855,-161.4257507,5.539349079,53.37818909,-0.0818537548,0.0236061551,0.00450917892,0.0664000213,0,-1.318199992,0.027665846,1594889739.80224
2020/07/16/17:55:39.902574,73370,1594889739,902259349,,,0,1594889728,-102.6241074,-163.3131561,5.537621021,53.53797913,0.124727778,0.0260791108,0.0279486775,0.63714999,0,-4.157400131,0.0284628309,1594889739.90226
2020/07/16/17:55:40.002587,73371,1594889740,2269744,,,0,1594889728,-103.1831512,-164.878479,5.542468548,54.32515335,0.272316098,0.0471002907,0.0943916887,0.936699986,0,-15.41279888,0.0291244797,1594889740.00227
2020/07/16/17:55:40.102564,73372,1594889740,102249383,,,0,1594889728,-103.5253448,-165.8219147,5.547886372,55.07945251,0.348021537,0.00239784596,0.154422328,1,0,-24.03179932,0.0295254849,1594889740.10225
2020/07/16/17:55:40.202566,73373,1594889740,202252864,,,0,1594889728,-104.1785507,-167.5671692,5.556331158,56.65222931,0.396359354,-0.0584006868,0.241924137,1,0,-30.92699814,0.0302729029,1594889740.20225
2020/07/16/17:55:40.302563,73374,1594889740,302244186,,,0,1594889728,-104.8465118,-169.2626343,5.558997631,58.32299423,0.422717601,-0.0297984853,0.294325054,1,0,-35.18579864,0.0310024843,1594889740.30224
2020/07/16/17:55:40.402590,73375,1594889740,402243852,,,0,1594889728,-105.1062012,-169.8964233,5.559146881,58.9630661,0.442227155,-0.0160647612,0.308523685,1,0,-35.18579864,0.0312753767,1594889740.40224
2020/07/16/17:55:40.502601,73376,1594889740,502261161,,,0,1594889728,-105.9952698,-171.9671783,5.55995512,61.10673141,0.455516368,-0.0122987339,0.339554489,1,0,-35.59139633,0.0321832076,1594889740.50226
2020/07/16/17:55:40.602607,73377,1594889740,602270603,,,0,1594889728,-106.7475357,-173.6125336,5.561146259,62.80506134,0.459515691,-0.0257191304,0.351903975,1,0,-35.89559937,0.0329166986,1594889740.60227
2020/07/16/17:55:40.702598,73378,1594889740,702258825,,,0,1594889728,-107.555542,-175.2859497,5.561069965,64.47415924,0.448983669,-0.0118908752,0.370440751,1,0,-34.07040024,0.0336668976,1594889740.70226
2020/07/16/17:55:40.802554,73379,1594889740,802239656,,,0,1594889728,-108.241478,-176.6409149,5.560783863,65.52122498,0.229900509,0.00385487149,0.377702683,0.443850011,0,-31.53539848,0.0342845544,1594889740.80224
2020/07/16/17:55:40.902610,73380,1594889740,902276515,,,0,1594889728,-109.4264069,-178.8614044,5.562008858,65.61460876,-0.025665395,-0.0700167045,0.237689316,0,0,-11.4581995,0.0353073515,1594889740.90228
2020/07/16/17:55:41.002569,73381,1594889741,2258539,,,0,1594889728,-110.2751617,-180.3897705,5.559847832,65.5100708,-0.0271136612,-0.0245848633,0.195747346,0,0,-6.286799908,0.0360156484,1594889741.00226
2020/07/16/17:55:41.102565,73382,1594889741,102250814,,,0,1594889728,-111.1377182,-181.9069824,5.554886818,65.39090729,-0.0428445935,0.0189528652,0.170938686,0.348650008,0,-6.084000111,0.0367289223,1594889741.10225
2020/07/16/17:55:41.202582,73383,1594889741,202245712,,,0,1594889728,-111.5188141,-182.5674438,5.552662373,65.33766937,-0.042944327,0.0459672026,0.152007431,0.6523,0,-5.779799461,0.0370388329,1594889741.20225
2020/07/16/17:55:41.302595,73384,1594889741,302256584,,,0,1594889728,-112.7958603,-184.7473145,5.550317764,66.73838806,0.265273869,0.0560696349,0.134185195,1,0,-8.923199654,0.0380640179,1594889741.30226
2020/07/16/17:55:41.402616,73385,1594889741,402266025,,,0,1594889728,-114.0354614,-186.822998,5.553411961,68.12754822,0.320383132,-0.0101370392,0.100633785,1,0,-7.807799816,0.0390503146,1594889741.40227
2020/07/16/17:55:41.502599,73386,1594889741,502262592,,,0,1594889728,-114.8647995,-188.1939697,5.554278374,69.11545563,0.344092727,-0.0281784199,0.0989472717,1,0,-8.111999512,0.0396996997,1594889741.50226
2020/07/16/17:55:41.602584,73387,1594889741,602253913,,,0,1594889728,-115.4987869,-189.2329102,5.553811073,69.87432098,0.339316726,-0.0147360591,0.101138681,1,0,-8.111999512,0.0401987173,1594889741.60225
2020/07/16/17:55:41.702540,73388,1594889741,702253818,,,0,1594889728,-116.9553986,-191.592392,5.550357342,71.61968231,0.348760873,0.0177719258,0.100580588,1,0,-7.300799847,0.0413270779,1594889741.70225
2020/07/16/17:55:41.802570,73389,1594889741,802256107,,,0,1594889728,-117.9772644,-193.2260895,5.547624111,72.7906189,0.348495126,-0.0354533307,0.100117549,1,0,-6.692399979,0.0421118252,1594889741.80226
