,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp,lateralOffset
55,2020/06/24/22:33:53.494006,27768,1593005633,493678808,,,0,1593005696,-171.0868835,24.48242569,2.1711237430000003,103.67776490000001,0.262557417,0.0476784855,-0.0345120654,1.0,0.0,1.368899941,0.0222948622,1593005633.49368,0.12487985332234494
56,2020/06/24/22:33:53.593983,27769,1593005633,593669891,,,0,1593005696,-173.5150299,24.42173767,2.2097244259999997,104.4560699,0.259943992,0.05435660480000001,-0.0352602303,1.0,0.0,1.216799974,0.022762227799999996,1593005633.59367,0.13660737451295388
57,2020/06/24/22:33:53.694157,27770,1593005633,693794965,,,0,1593005696,-176.2242737,24.35110092,2.256884098,105.3089218,0.24884586,0.08134237679999999,-0.0318017006,1.0,0.0,1.0647000070000001,0.0232827291,1593005633.6938,0.14775786994815554
58,2020/06/24/22:33:53.794021,27771,1593005633,793716907,,,0,1593005696,-179.2203979,24.26966095,2.31435895,106.22430420000002,0.258863837,0.061619900199999994,-0.035268385,1.0,0.0,1.368899941,0.0238567144,1593005633.79372,0.15394423650698275
59,2020/06/24/22:33:53.893928,27772,1593005633,893638849,,,0,1593005696,-183.04611210000002,24.15985107,2.392821789,107.35755159999998,0.252873868,0.0200794023,-0.0540324226,1.0,0.0,3.092700005,0.0245940015,1593005633.89364,0.15460798475502557
60,2020/06/24/22:33:53.993923,27773,1593005633,993639230,,,0,1593005696,-185.9191132,24.071558,2.4545454980000003,108.1832123,0.229085743,0.010751500700000001,-0.0665563866,1.0,0.0,3.396899939,0.025146383799999998,1593005633.99364,0.1517565492957797
61,2020/06/24/22:33:54.094023,27774,1593005634,93704462,,,0,1593005696,-187.5447235,24.01890564,2.49025631,108.6523361,0.243422925,0.050642758600000004,-0.0815234035,1.0,0.0,3.650399923,0.025459867,1593005634.0937,0.14928470918702788
62,2020/06/24/22:33:54.193995,27775,1593005634,193677663,,,0,1593005696,-191.2726135,23.88909912,2.578339338,109.6714706,0.231679335,0.0811707899,-0.0846208781,1.0,0.0,2.991299868,0.0261766985,1593005634.19368,0.1484932072986992
63,2020/06/24/22:33:54.294058,27776,1593005634,293722629,,,0,1593005696,-194.389801,23.77054405,2.658930302,110.50614170000001,0.19831188,-0.11655131,-0.0841638073,1.0,0.0,4.309499741000001,0.0267756656,1593005634.29372,0.154438093570569
64,2020/06/24/22:33:54.394000,27777,1593005634,393675327,,,0,1593005696,-197.53074650000002,23.64116669,2.7355949880000003,111.363266,0.246971324,-0.0479445159,-0.0996382907,1.0,0.0,4.005299568,0.0273803826,1593005634.39368,0.16943939782302592
65,2020/06/24/22:33:54.494010,27778,1593005634,493694543,,,0,1593005696,-201.53616330000003,23.46089172,2.836763382,112.4115601,0.226255447,0.0666363239,-0.10042356699999999,1.0,0.0,2.991299868,0.028150983199999997,1593005634.49369,0.20332619808863228
66,2020/06/24/22:33:54.594005,27779,1593005634,593684673,,,0,1593005696,-204.5401306,23.314058300000003,2.920059919,113.17930600000001,0.244516522,-0.0165217556,-0.124320537,1.0,0.0,5.424899578,0.028729200400000002,1593005634.5936801,0.23523930977454152
67,2020/06/24/22:33:54.693971,27780,1593005634,693657636,,,0,1593005696,-205.9551849,23.24102402,2.959260941,113.5411301,0.21871525,-0.0349032953,-0.125524193,1.0,0.0,4.917899609,0.0290016513,1593005634.69366,0.24922490574834397
68,2020/06/24/22:33:54.794062,27781,1593005634,793724775,,,0,1593005696,-210.0352936,23.01711845,3.0740723610000003,114.536171,0.215996265,0.0588246137,-0.106242083,1.0,0.0,2.078700066,0.0297868345,1593005634.79372,0.28807597255955375
69,2020/06/24/22:33:54.894065,27782,1593005634,893716573,,,0,1593005696,-213.2858582,22.82590675,3.171697617,115.34059140000001,0.210043505,0.0612811521,-0.104070604,1.0,0.0,1.977299929,0.030412122599999997,1593005634.89372,0.30955065088333583
70,2020/06/24/22:33:54.993995,27783,1593005634,993679285,,,0,1593005696,-216.55767819999997,22.62275314,3.275924683,116.1013565,0.203779027,0.0928982198,-0.08959005029999999,1.0,0.0,1.977299929,0.0310425404,1593005634.99368,0.3187091279126701
71,2020/06/24/22:33:55.094018,27784,1593005635,93693256,,,0,1593005696,-219.2676849,22.44760513,3.3682286739999996,116.737587,0.189964131,0.0633961484,-0.08407139029999999,1.0,0.0,1.571699977,0.0315643698,1593005635.0936902,0.31863745629192053
72,2020/06/24/22:33:55.194147,27785,1593005635,193755149,,,0,1593005696,-223.5548401,22.16042709,3.520030737,117.7046433,0.206959262,0.0678901225,-0.06356111910000001,1.0,0.0,1.571699977,0.0323912911,1593005635.19376,0.31141560555259346
73,2020/06/24/22:33:55.294089,27786,1593005635,293746471,,,0,1593005696,-226.8912048,21.92971611,3.642984152,118.4596939,0.19495838899999998,0.030454836800000003,-0.0474315509,1.0,0.0,-0.202799991,0.0330335312,1593005635.29375,0.3008862790192631
74,2020/06/24/22:33:55.394067,27787,1593005635,393744945,,,0,1593005696,-228.36964419999998,21.82604218,3.697530985,118.77203370000001,0.21806781,-0.0304296296,-0.0343645588,1.0,0.0,0.709799945,0.033318948,1593005635.39374,0.2964169614246149
75,2020/06/24/22:33:55.493972,27788,1593005635,493669748,,,0,1593005696,-232.6296539,21.52323341,3.8589010239999997,119.68604280000001,0.196313664,0.08430250730000001,-0.0243668333,1.0,0.0,0.0,0.0341407247,1593005635.49367,0.2852237347469538
76,2020/06/24/22:33:55.593967,27789,1593005635,593652248,,,0,1593005696,-236.4205017,21.24962997,4.009456635,120.4807663,0.19437629,0.0188081805,-0.0224586762,1.0,0.0,0.506999969,0.034872409,1593005635.59365,0.27578964438280196
77,2020/06/24/22:33:55.693983,27790,1593005635,693672657,,,0,1593005696,-239.1287231,21.05248642,4.119695663,121.03445430000001,0.205280855,0.0969261602,0.00428375881,1.0,0.0,-0.811199963,0.0353947878,1593005635.69367,0.2714876726692954
78,2020/06/24/22:33:55.793956,27791,1593005635,793658256,,,0,1593005696,-242.6569977,20.79460144,4.271389961000001,121.72119140000001,0.172195897,0.109837793,-0.010959151200000001,1.0,0.0,0.152099997,0.0360763744,1593005635.79366,0.26854238096297833
79,2020/06/24/22:33:55.893959,27792,1593005635,893662929,,,0,1593005696,-247.01770019999998,20.47465897,4.464288712,122.4098053,0.017975647,-0.0671052113,-0.00340902922,0.928650022,0.0,-0.202799991,0.0369186029,1593005635.89366,0.2682643908091383
80,2020/06/24/22:33:55.993958,27793,1593005635,993658781,,,0,1593005696,-250.16549680000003,20.24349594,4.601520538,122.163269,-0.08633441480000001,-0.0838769674,-0.011324818200000001,0.70994997,0.0,0.304199994,0.0375250652,1593005635.99366,0.2729015088858271
81,2020/06/24/22:33:56.093953,27794,1593005636,93652725,,,0,1593005696,-252.091156,20.10160065,4.684735775,122.0008392,-0.08974329380000001,-0.0195486229,-0.0140629699,0.97360003,0.0,0.304199994,0.0378974192,1593005636.09365,0.27883285798925456
82,2020/06/24/22:33:56.193950,27795,1593005636,193657636,,,0,1593005696,-256.8747253,19.747871399999998,4.889924526000001,123.17854309999998,0.14654775,0.098658748,0.0166886952,1.0,0.0,-1.216799974,0.0388209,1593005636.19366,0.3040600335681704
83,2020/06/24/22:33:56.293968,27796,1593005636,293673038,,,0,1593005696,-260.3603821,19.49044037,5.046637058,123.753418,0.169641182,0.142230213,-0.00638648681,1.0,0.0,0.0,0.0394932218,1593005636.29367,0.335377498740958
84,2020/06/24/22:33:56.393940,27797,1593005636,393649816,,,0,1593005696,-262.2124023,19.35342598,5.134420395,124.08753970000001,0.186547235,0.0179250892,-0.00108579732,1.0,0.0,0.304199994,0.0398503579,1593005636.39365,0.3590721093068091
85,2020/06/24/22:33:56.493961,27798,1593005636,493667364,,,0,1593005696,-267.0718384,18.99300766,5.3665905,124.95290370000001,0.193364829,-0.0466534831,-0.00554613955,1.0,0.0,0.45629999,0.0407889448,1593005636.49367,0.4367446001518343
86,2020/06/24/22:33:56.593946,27799,1593005636,593655586,,,0,1593005696,-269.982666,18.77627373,5.506884098,125.45948030000001,0.148454413,-0.023751050200000002,-0.022132156400000002,1.0,0.0,0.45629999,0.0413519107,1593005636.5936599,0.4882758847315427
