time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:10:13.145613,25,1593000613,145340204,,,0,1593000576,-165.749939,-266.465271,5.55419445,86.15092468,-0.304411113,-0.0229275562,-0.371090353,0,0.233511001,26.51609993,0.0776353925,1593000613.14534
2020/06/24/21:10:13.245651,26,1593000613,245368242,,,0,1593000576,-166.7087555,-268.3737793,5.555178642,84.72571564,-0.541329145,-0.0287150592,-0.436071873,0,0.395109653,32.34659958,0.0784745291,1593000613.24537
2020/06/24/21:10:13.345627,27,1593000613,345345258,,,0,1593000576,-167.8491364,-270.7568665,5.556759834,82.26804352,-0.643763602,-0.00601913221,-0.539205432,0,0.520005286,40.10369873,0.0794978961,1593000613.34535
2020/06/24/21:10:13.445658,28,1593000613,445379734,,,0,1593000576,-169.0452423,-273.4555054,5.564649105,78.9822464,-0.70805943,-0.0338215306,-0.627293766,0,0.717866302,51.35910034,0.0806278661,1593000613.44538
2020/06/24/21:10:13.545592,29,1593000613,545315742,,,0,1593000576,-169.540863,-274.6575928,5.569727421,77.2875824,-0.786638021,-0.0317566581,-0.663366973,0,0.730490983,60.58649826,0.0811218843,1593000613.54532
2020/06/24/21:10:13.645623,30,1593000613,645350217,,,0,1593000576,-170.5017853,-277.1827393,5.579678059,73.81931305,-0.673632979,-0.0238960441,-0.761332691,0,0.475914061,93.23729706,0.0821364522,1593000613.64535
2020/06/24/21:10:13.745591,31,1593000613,745288610,,,0,1593000576,-171.1386719,-279.0758667,5.586430073,71.71277618,-0.53854692,-0.0606029518,-0.820848942,0,0.315105945,100.2338943,0.0828751624,1593000613.74529
2020/06/24/21:10:13.845683,32,1593000613,845329999,,,0,1593000576,-171.7301483,-281.1086426,5.593856335,69.66897583,-0.452267528,-0.0455067009,-0.871392012,0,0.152725965,90.60089874,0.0836464241,1593000613.84533
2020/06/24/21:10:13.945682,33,1593000613,945353269,,,0,1593000576,-171.9577637,-282.002594,5.59762907,68.87165833,-0.391510189,-0.0179434232,-0.94019717,0,0.0739761218,90.39809418,0.0839789137,1593000613.94535
2020/06/24/21:10:14.045588,34,1593000614,45304059,,,0,1593000576,-172.4482574,-284.3294067,5.609413624,67.22336578,-0.301381201,-0.0546928309,-0.945914626,0,0.0792029351,96.58349609,0.08482939,1593000614.04530
2020/06/24/21:10:14.145656,35,1593000614,145339727,,,0,1593000576,-172.7474823,-286.3025208,5.61847353,65.96974945,-0.258126348,-0.0902230069,-0.913668275,0,0.0177676175,112.1990967,0.0855322704,1593000614.14534
2020/06/24/21:10:14.245671,36,1593000614,245347738,,,0,1593000576,-172.9212189,-288.0379028,5.623564243,64.95561218,-0.230314225,-0.0361517482,-0.963639379,0,0.0051252353,130.0455017,0.0861438289,1593000614.24535
2020/06/24/21:10:14.345641,37,1593000614,345335245,,,0,1593000576,-173.0111694,-289.9133606,5.627696991,63.89919662,-0.224644259,-0.0263469834,-0.94348079,0,0.000258440152,139.6784973,0.0867986754,1593000614.34534
2020/06/24/21:10:14.445631,38,1593000614,445331096,,,0,1593000576,-173.0111847,-291.2885742,5.630004406,63.13092041,-0.237680256,-0.0206010211,-0.970239878,0,0,141.7064972,0.0872733071,1593000614.44533
2020/06/24/21:10:14.545772,39,1593000614,545373678,,,0,1593000576,-172.8925629,-293.4712219,5.632941723,61.90341187,-0.244354978,-0.032407634,-0.964091659,0,0,144.1401062,0.0880185664,1593000614.54537
2020/06/24/21:10:14.645661,40,1593000614,645355224,,,0,1593000576,-172.7733612,-294.5930481,5.633684635,61.27618027,-0.22803095,-0.0539604388,-0.922740996,0,0,144.2415009,0.0884042755,1593000614.64536
