PosLocalX,PosLocalY,Distance,InverseRadius,RefinedPosLon,RefinedPosLat,iTOW,AngleRateXr,AngleRateYr,AngleRateZr,AccelXr,AccelYr,AccelZr,GPS_NumSat,PosLat,PosLon,GPS_Speed,AngleTrack,TimeStamp,year,month,day,min,sec,valid,tAcc,nano,fixType,flags,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,headMot,sAcc,headAcc,pDOP,headVeh,MAP_OBD,RPM,CR_Ems_BstPre,EngOilTemp,Gear,IAT,VsOdo,AFR,WhlSpdFL,WhlSpdFR,WhlSpdRL,WhlSpdRR,Steer_angle,EngCoolTemp,ThrPos,Pedal_throttle,PdlPosAcc,VehAccelY,VehAccelX,Pedal_brake,VehAngRateZ,LSD_TQC,timeTag,DeviceTemp,ThrPos_OBD,AFR_OBD,ThrPosRel_OBD,EngCoolTemp_OBD,FuelLevel_OBD,CatalystTemp,localX,localY,AccelX,AccelY,AccelZ,AngleRateX,AngleRateY,AngleRateZ,PositionIndex,LapNo,PositionHeight,AccelCombined,HP_est,Origin_Steer_angle,Origin_Pedal_brake,GripUsage,Origin_Gear,Origin_RPM
-0.9721032026874075,-2.5793216296452175,3501.265,-1.673505714522605e-05,126.41609987426743,34.73137052942592,260820170,0.009,-0.0,-0.001,4.446,0.43,-8.887,10,34.73137052251049,126.41609986535411,131.076,110.759,260820.1704956499,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,170084109.147,3,33,9,126.41609986535411,34.73137052251049,26.195,7.241,0.486,0.765,-12.905,34.045,-0.017,36.41,5.075,0.358,0.009,2.257,1.933,1.03,3038,1342.762,92.75,6,33.0,129.0,0.952,129.573,129.414,128.542,128.588,1.561,93.75,21.127,47.638,47.263,-0.543,0.3,0.0,0.535,0.0,1765646.201,39.35,27.785,14.7,20.392,93.0,97.647,918.2,-0.973,-2.58,0.375,-0.554,10.011,-0.013,-0.006,0.005,0.0,1,2.02,0.67,64.385,-0.3,0.0,6.193,6.0,3038.525
-0.034075230246279946,-2.9343351990476423,3502.268,-1.673505714522605e-05,126.41611012753513,34.731367340266374,260820197,0.009,-0.003,-0.001,4.39,0.334,-8.816,10,34.73136733978186,126.41611012691023,131.133,110.748,260820.1979329657,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,197521536.615,3,33,9,126.41611012691023,34.73136733978186,26.2,7.247,0.49,0.766,-12.904,34.063,-0.019,36.426,5.075,0.371,0.009,2.334,1.933,1.03,3039,1343.125,92.75,6,33.0,129.0,0.952,129.65,129.32,128.619,128.622,1.561,93.75,21.127,47.638,47.263,-0.568,0.3,0.0,0.521,0.0,1765673.912,39.35,27.839,14.7,20.392,93.0,97.647,918.2,-0.034,-2.934,0.39,-0.632,9.906,-0.013,-0.009,0.004,1.0,1,1.996,0.743,64.504,-0.3,0.0,6.22,6.0,3039.897
0.9002173660860072,-3.2914939382460826,3503.268,-1.673505714522605e-05,126.41612033997271,34.73136413183632,260820225,-0.004,-0.002,-0.007,4.384,0.453,-8.682,9,34.73136413094658,126.41612034006715,131.148,110.754,260820.2253765754,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,224965258.02,3,33,8,126.41612034006715,34.73136413094658,26.203,7.25,0.494,0.767,-12.909,34.066,-0.019,36.43,5.075,0.38,0.009,2.502,1.933,1.033,3041,1343.152,92.75,6,33.0,129.0,0.952,129.751,129.352,128.625,128.641,1.612,93.75,21.127,47.638,47.263,-0.522,0.3,0.0,0.464,0.0,1765701.63,39.347,27.843,14.613,20.492,93.0,97.647,918.2,0.9,-3.292,0.332,-0.493,9.809,0.001,-0.007,0.004,2.0,1,1.993,0.595,64.523,-0.249,0.0,6.219,6.0,3041.523
1.8341994985577568,-3.648846306704466,3504.268,-1.673505714522605e-05,126.4161305490167,34.73136092166686,260820252,-0.018,0.0,-0.013,4.381,0.589,-8.543,9,34.731360920012705,126.41613054919036,131.16,110.761,260820.2528204549,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,252409249.216,3,33,8,126.41613054919036,34.731360920012705,26.206,7.252,0.498,0.768,-12.915,34.067,-0.02,36.433,5.075,0.388,0.009,2.678,1.933,1.035,3043,1343.152,92.75,6,33.0,129.0,0.952,129.854,129.395,128.625,128.658,1.667,93.75,21.127,47.638,47.263,-0.47,0.3,0.0,0.404,0.0,1765729.349,39.345,27.843,14.519,20.599,93.0,97.647,918.2,1.834,-3.649,0.267,-0.338,9.713,0.017,-0.005,0.003,3.0,1,1.993,0.432,64.533,-0.194,0.0,6.213,6.0,3043.169
2.768128158439237,-4.006363247630301,3505.268,-1.673505714522605e-05,126.41614075747621,34.73135771001901,260820280,-0.032,0.002,-0.02,4.379,0.725,-8.405,9,34.73135770932699,126.41614075752443,131.172,110.768,260820.28026221305,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,279851119.091,3,33,8,126.41614075752443,34.73135770932699,26.209,7.255,0.502,0.769,-12.92,34.069,-0.02,36.437,5.075,0.397,0.01,2.854,1.933,1.038,3044,1343.152,92.75,6,33.0,129.0,0.952,129.957,129.438,128.625,128.675,1.722,93.75,21.127,47.638,47.263,-0.418,0.3,0.0,0.343,0.0,1765757.065,39.342,27.843,14.425,20.707,93.0,97.647,918.2,2.768,-4.006,0.203,-0.182,9.616,0.032,-0.003,0.002,4.0,1,1.992,0.28,64.537,-0.139,0.0,6.199,6.0,3044.816
3.7023901654882274,-4.362983456574467,3506.268,-1.8879566186588993e-05,126.41615096957942,34.73135450642669,260820307,-0.041,0.003,-0.024,4.361,0.809,-8.335,8,34.73135450930329,126.41615097172928,131.182,110.775,260820.30767847094,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,307267488.562,3,33,8,126.41615097172928,34.73135450930329,26.212,7.258,0.506,0.77,-12.925,34.07,-0.02,36.44,5.075,0.403,0.01,2.98,1.933,1.04,3045,1343.457,92.75,6,33.0,129.0,0.952,130.031,129.49,128.623,128.683,1.761,93.75,21.127,47.638,47.263,-0.38,0.3,0.0,0.29,0.0,1765784.832,39.341,27.843,14.357,20.784,93.0,97.647,918.2,3.703,-4.363,0.185,-0.087,9.563,0.042,-0.002,0.002,5.0,1,1.991,0.205,64.538,-0.1,0.0,6.183,6.0,3045.923
4.6375062171789745,-4.717306213436604,3507.268,-2.6518366568874453e-05,126.41616119101788,34.73135132347285,260820335,-0.037,0.002,-0.022,4.302,0.76,-8.444,8,34.73135133659591,126.41616120097534,131.189,110.78,260820.3350293964,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,334618525.296,3,33,8,126.41616120097534,34.73135133659591,26.215,7.261,0.51,0.771,-12.929,34.071,-0.019,36.441,5.075,0.404,0.009,2.98,1.933,1.04,3045,1344.541,92.75,6,33.0,129.0,0.952,130.031,129.567,128.614,128.666,1.761,93.75,21.127,47.638,47.263,-0.38,0.3,0.0,0.254,0.0,1765812.73,39.344,27.843,14.358,20.784,93.0,97.647,918.2,4.638,-4.716,0.289,-0.147,9.621,0.037,-0.004,0.002,6.0,1,1.99,0.324,64.535,-0.1,0.0,6.161,6.0,3045.65
5.57304972577104,-5.070513623472277,3508.268,-7.083155086367805e-05,126.41617141712877,34.7313481505384,260820362,-0.032,0.0,-0.02,4.244,0.711,-8.553,8,34.73134816463426,126.41617142781709,131.196,110.786,260820.36237389312,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,361963133.354,3,33,8,126.41617142781709,34.73134816463426,26.218,7.264,0.513,0.772,-12.933,34.071,-0.018,36.443,5.075,0.404,0.009,2.98,1.934,1.04,3045,1345.626,92.75,6,33.0,129.0,0.952,130.031,129.644,128.606,128.649,1.761,93.75,21.127,47.638,47.263,-0.38,0.3,0.0,0.219,0.0,1765840.621,39.346,27.843,14.358,20.784,93.0,97.647,918.2,5.574,-5.069,0.392,-0.207,9.679,0.032,-0.005,0.002,7.0,1,1.989,0.443,64.522,-0.1,0.0,6.146,6.0,3045.376
6.509110126245113,-5.422372327431515,3509.268,-0.00015949234368589171,126.4161816488896,34.73134498971965,260820389,-0.028,-0.001,-0.018,4.186,0.662,-8.662,8,34.73134499357439,126.4161816517515,131.203,110.792,260820.38971061623,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,389299967.693,3,33,8,126.4161816517515,34.73134499357439,26.222,7.268,0.517,0.774,-12.937,34.072,-0.017,36.445,5.075,0.405,0.009,2.98,1.934,1.04,3045,1346.71,92.75,6,33.0,129.0,0.952,130.031,129.721,128.597,128.631,1.761,93.75,21.127,47.638,47.263,-0.38,0.3,0.0,0.183,0.0,1765868.505,39.349,27.843,14.359,20.784,93.0,97.647,918.2,6.509,-5.422,0.495,-0.267,9.736,0.027,-0.006,0.002,8.0,1,1.988,0.563,64.498,-0.1,0.0,6.138,6.0,3045.103
7.445365779178447,-5.773706095168453,3510.268,-0.00021830121334483405,126.41619188278467,34.73134183361651,260820417,-0.023,-0.002,-0.015,4.221,0.599,-8.711,8,34.73134183424117,126.41619187589608,131.196,110.788,260820.41709360594,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,416683068.675,3,33,8,126.41619187589608,34.73134183424117,26.227,7.273,0.52,0.775,-12.934,34.071,-0.018,36.443,5.075,0.405,0.009,2.98,1.934,1.04,3045,1347.796,92.75,6,33.0,129.0,0.952,130.09,129.75,128.653,128.678,1.778,93.75,21.127,47.638,47.263,-0.397,0.3,0.0,0.163,0.0,1765896.264,39.352,27.843,14.399,20.784,93.0,97.647,918.2,7.445,-5.774,0.488,-0.34,9.784,0.022,-0.007,0.001,9.0,1,1.987,0.602,64.46,-0.083,0.0,6.139,6.0,3045.684
8.381739282026404,-6.124723023418641,3511.268,-0.00025909214556330885,126.41620211796796,34.731338680359606,260820444,-0.018,-0.002,-0.011,4.312,0.529,-8.724,8,34.731338681985896,126.41620210016748,131.18,110.779,260820.44450452115,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,444094095.144,3,33,8,126.41620210016748,34.731338681985896,26.233,7.279,0.524,0.776,-12.927,34.069,-0.018,36.439,5.075,0.405,0.009,2.98,1.933,1.04,3046,1348.883,92.75,6,33.0,129.0,0.952,130.184,129.75,128.747,128.764,1.806,93.75,21.127,47.638,47.263,-0.425,0.3,0.0,0.152,0.0,1765923.95,39.354,27.843,14.462,20.784,93.0,97.647,918.2,8.38,-6.125,0.414,-0.419,9.825,0.015,-0.007,0.0,10.0,1,1.986,0.592,64.415,-0.055,0.0,6.144,6.0,3046.78
9.31798506497032,-6.476112368286333,3512.268,-0.0002804165495732853,126.41621235175514,34.73133552375721,260820471,-0.013,-0.002,-0.007,4.404,0.458,-8.736,8,34.731335524781905,126.41621234048999,131.164,110.77,260820.4719584689,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,471548154.367,3,33,8,126.41621234048999,34.731335524781905,26.24,7.286,0.527,0.777,-12.92,34.067,-0.019,36.434,5.075,0.404,0.009,2.98,1.933,1.04,3047,1349.972,92.75,6,33.0,129.0,0.952,130.279,129.75,128.841,128.85,1.833,93.75,21.127,47.638,47.263,-0.452,0.3,0.0,0.141,0.0,1765951.678,39.357,27.843,14.526,20.784,93.0,97.647,918.2,9.317,-6.476,0.34,-0.499,9.866,0.009,-0.007,-0.0,11.0,1,1.985,0.611,64.411,-0.028,0.0,6.144,6.0,3047.878
10.254198821080617,-6.827595099734099,3513.268,-0.00029685955890365053,126.41622258519226,34.7313323663159,260820499,-0.008,-0.002,-0.003,4.495,0.387,-8.749,8,34.73133236633697,126.41622258483746,131.148,110.761,260820.49942320742,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,499013004.414,3,33,8,126.41622258483746,34.73133236633697,26.246,7.292,0.531,0.778,-12.913,34.065,-0.02,36.43,5.075,0.404,0.009,2.98,1.933,1.04,3048,1351.061,92.75,6,33.0,129.0,0.952,130.373,129.75,128.936,128.936,1.861,93.75,21.127,47.638,47.263,-0.479,0.3,0.0,0.13,0.0,1765979.417,39.36,27.843,14.59,20.784,93.0,97.647,918.2,10.254,-6.828,0.266,-0.578,9.907,0.003,-0.007,-0.001,12.0,1,1.985,0.637,64.417,-0.001,0.0,6.143,6.0,3048.977
11.189751224120839,-7.180749925483862,3514.268,-0.00029720488187825875,126.41623281140033,34.731329193853824,260820526,-0.011,-0.002,-0.004,4.427,0.378,-8.732,8,34.731329179845446,126.41623280601276,131.131,110.766,260820.5268979346,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,526487843.346,3,33,7,126.41623280601276,34.731329179845446,26.247,7.293,0.533,0.779,-12.915,34.059,-0.02,36.425,5.075,0.395,0.009,3.238,1.933,1.04,3048,1351.44,92.75,6,33.0,129.0,0.952,130.241,129.8,128.912,128.921,1.888,93.75,21.127,47.638,47.263,-0.531,0.3,0.0,0.138,0.0,1766007.167,39.355,27.843,14.591,20.784,93.0,97.647,918.2,11.189,-7.182,0.317,-0.579,9.859,0.006,-0.006,-0.002,13.0,1,1.984,0.661,64.469,0.027,0.0,6.138,6.0,3049.0
12.125103662465124,-7.534436368812233,3515.268,-0.00029720488187825875,126.41624303542268,34.731326016616116,260820554,-0.014,-0.001,-0.005,4.356,0.37,-8.715,8,34.73132599285317,126.41624302636741,131.113,110.772,260820.5543720061,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,553962026.702,3,33,7,126.41624302636741,34.73132599285317,26.249,7.295,0.536,0.781,-12.916,34.053,-0.021,36.42,5.075,0.387,0.009,3.502,1.933,1.04,3049,1351.803,92.75,6,33.0,129.0,0.952,130.103,129.852,128.887,128.904,1.916,93.75,21.127,47.638,47.263,-0.583,0.3,0.0,0.146,0.0,1766034.916,39.349,27.843,14.591,20.784,93.0,97.647,918.2,12.124,-7.537,0.372,-0.577,9.81,0.009,-0.005,-0.002,14.0,1,1.983,0.687,64.505,0.054,0.0,6.136,6.0,3049.0
13.059474631205527,-7.89074186867612,3516.268,-0.0002972048818782587,126.4162532487169,34.731322815850895,260820581,-0.018,0.0,-0.006,4.284,0.363,-8.698,8,34.73132280639395,126.4162532450125,131.095,110.777,260820.58184148223,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,581431614.584,3,33,7,126.4162532450125,34.73132280639395,26.25,7.296,0.538,0.782,-12.918,34.047,-0.021,36.415,5.075,0.378,0.009,3.766,1.933,1.04,3049,1352.166,92.75,6,33.0,129.0,0.952,129.966,129.903,128.861,128.886,1.943,93.75,21.127,47.638,47.263,-0.635,0.3,0.0,0.155,0.0,1766062.66,39.344,27.843,14.591,20.784,93.0,97.647,918.2,13.059,-7.892,0.426,-0.576,9.76,0.013,-0.004,-0.003,15.0,1,1.983,0.718,64.448,0.082,0.0,6.154,6.0,3049.0
13.993388817750953,-8.248270224492643,3517.268,-0.0002777904052261367,126.41626345701823,34.731319604100506,260820609,-0.023,0.002,-0.008,4.248,0.41,-8.654,7,34.73131960220859,126.41626346083363,131.085,110.786,260820.609303367,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,608893611.127,3,33,7,126.41626346083363,34.73131960220859,26.252,7.298,0.541,0.783,-12.922,34.042,-0.021,36.412,5.075,0.37,0.008,3.851,1.934,1.039,3049,1352.529,92.75,6,33.0,129.093,0.952,129.913,129.969,128.847,128.907,1.961,93.75,21.127,47.638,47.263,-0.643,0.3,0.0,0.146,0.0,1766090.396,39.342,27.807,14.591,20.748,93.0,97.647,918.2,13.994,-8.248,0.437,-0.52,9.713,0.018,-0.002,-0.003,16.0,1,1.983,0.68,64.357,0.1,0.0,6.179,6.0,3049.279
14.926412173584346,-8.60818343166936,3518.268,-0.0002205132179650464,126.41627365558215,34.73131637092651,260820636,-0.032,0.005,-0.013,4.281,0.564,-8.557,7,34.73131636345322,126.4162736711474,131.09,110.801,260820.63675044695,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,636340802.808,3,33,7,126.4162736711474,34.73131636345322,26.256,7.302,0.542,0.784,-12.931,34.04,-0.022,36.414,5.075,0.362,0.008,3.587,1.934,1.036,3050,1352.892,92.75,6,33.0,129.368,0.952,130.024,130.064,128.855,129.001,1.961,93.75,21.127,47.638,47.263,-0.563,0.3,0.0,0.105,0.0,1766118.118,39.347,27.699,14.591,20.64,93.0,97.647,918.2,14.928,-8.609,0.362,-0.356,9.673,0.028,0.001,-0.003,17.0,1,1.982,0.509,64.199,0.1,0.0,6.219,6.0,3050.103
15.859368851452798,-8.968283778912427,3519.268,-0.00016833379238386407,126.41628385341724,34.731313136071385,260820664,-0.041,0.008,-0.017,4.314,0.718,-8.461,7,34.73131312878385,126.41628386857971,131.095,110.815,260820.6641628995,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,663753366.9,3,33,7,126.41628386857971,34.73131312878385,26.259,7.305,0.544,0.786,-12.94,34.039,-0.022,36.415,5.076,0.355,0.008,3.324,1.934,1.034,3050,1353.254,92.75,6,33.0,129.642,0.952,130.136,130.158,128.864,129.096,1.961,93.75,21.127,47.638,47.263,-0.484,0.3,0.0,0.064,0.0,1766145.804,39.353,27.592,14.591,20.533,93.0,97.647,918.2,15.861,-8.969,0.287,-0.192,9.633,0.039,0.003,-0.003,18.0,1,1.982,0.36,63.927,0.1,0.0,6.244,6.0,3050.925
16.79226330346774,-9.328558770813062,3520.268,-0.00012091174912233695,126.41629405057218,34.73130989964741,260820691,-0.05,0.01,-0.022,4.346,0.871,-8.365,7,34.731309897927666,126.41629405399074,131.1,110.83,260820.6915430367,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,691133615.501,3,33,7,126.41629405399074,34.731309897927666,26.263,7.309,0.545,0.787,-12.949,34.037,-0.023,36.417,5.076,0.348,0.007,3.061,1.934,1.031,3051,1353.616,92.75,6,33.0,129.915,0.952,130.247,130.252,128.872,129.19,1.961,93.75,21.127,47.638,47.263,-0.405,0.3,0.0,0.023,0.0,1766173.458,39.358,27.484,14.591,20.425,93.0,97.647,918.2,16.793,-9.329,0.212,-0.028,9.593,0.049,0.006,-0.003,19.0,1,1.982,0.23,63.548,0.1,0.0,6.255,6.0,3051.746
17.72575647926134,-9.687230259918676,3521.268,-0.0001483443188382659,126.41630425427155,34.73130667762801,260820718,-0.046,0.012,-0.02,4.422,0.894,-8.5,7,34.73130667450107,126.41630425370005,131.141,110.825,260820.7188602112,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,718450901.386,3,33,7,126.41630425370005,34.73130667450107,26.266,7.312,0.547,0.788,-12.951,34.048,-0.023,36.428,5.076,0.343,0.007,2.98,1.934,1.03,3052,1353.229,92.75,6,33.0,130.0,0.952,130.328,130.216,128.934,129.236,1.98,93.75,21.127,47.712,47.336,-0.38,0.281,0.0,-0.007,0.0,1766201.049,39.358,27.451,14.548,20.392,93.0,98.091,918.2,17.726,-9.688,0.21,-0.034,9.75,0.044,0.008,-0.003,20.0,1,1.981,0.222,63.029,0.119,0.0,6.249,6.0,3052.189
18.659517230942456,-10.045185126937719,3522.268,-0.0002092301940974415,126.41631446089569,34.731303462046185,260820746,-0.037,0.012,-0.014,4.518,0.859,-8.74,7,34.73130345439483,126.41631445979941,131.198,110.813,260820.74614924705,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,745740048.578,3,33,7,126.41631445979941,34.73130345439483,26.268,7.314,0.548,0.789,-12.949,34.066,-0.022,36.444,5.076,0.338,0.007,2.98,1.934,1.03,3052,1352.508,92.75,6,33.0,130.0,0.952,130.397,130.123,129.019,129.262,2.008,93.75,21.127,47.819,47.443,-0.38,0.254,0.0,-0.032,0.0,1766228.611,39.355,27.451,14.485,20.392,93.0,98.733,918.2,18.659,-10.046,0.241,-0.115,9.995,0.034,0.008,-0.003,21.0,1,1.98,0.27,62.448,0.146,0.0,6.235,6.0,3052.461
19.592980996261595,-10.403921988498142,3523.268,-0.00016554162394887773,126.4163246642736,34.73130023943954,260820773,-0.028,0.013,-0.008,4.613,0.823,-8.979,8,34.73130023503465,126.41632466353421,131.255,110.8,260820.77343196044,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,773022873.297,3,33,8,126.41632466353421,34.73130023503465,26.271,7.316,0.55,0.791,-12.947,34.084,-0.022,36.46,5.075,0.334,0.007,2.98,1.934,1.03,3052,1351.786,92.75,6,33.0,130.0,0.952,130.465,130.029,129.104,129.288,2.035,93.75,21.127,47.927,47.549,-0.38,0.227,0.0,-0.056,0.0,1766256.166,39.353,27.451,14.422,20.392,93.0,99.375,918.2,19.593,-10.404,0.272,-0.196,10.24,0.023,0.009,-0.004,22.0,1,1.98,0.339,61.692,0.173,0.0,6.22,6.0,3052.734
20.526358068618954,-10.762889472678456,3524.269,-0.00010517172654219667,126.41633486670386,34.73129701476116,260820800,-0.019,0.013,-0.003,4.705,0.786,-9.211,8,34.73129701484453,126.41633486620005,131.31,110.787,260820.80071564254,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,800306666.712,3,33,8,126.41633486620005,34.73129701484453,26.273,7.318,0.551,0.792,-12.945,34.101,-0.021,36.475,5.075,0.329,0.007,2.98,1.934,1.03,3053,1351.046,92.75,6,33.0,129.993,0.952,130.532,129.938,129.188,129.312,2.061,93.75,21.127,48.031,47.653,-0.381,0.201,0.0,-0.08,0.0,1766283.723,39.35,27.451,14.361,20.392,93.0,100.0,918.2,20.526,-10.763,0.303,-0.277,10.478,0.012,0.009,-0.004,23.0,1,1.979,0.411,60.902,0.2,0.0,6.205,6.0,3053.021
21.458324152245307,-11.125659772803111,3525.269,-6.33998060463207e-05,126.41634505371111,34.731293755921314,260820828,-0.009,0.006,0.002,4.648,0.718,-9.193,8,34.7312937591929,126.41634504353131,131.309,110.804,260820.82807405983,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,827665195.314,3,33,8,126.41634504353131,34.7312937591929,26.277,7.322,0.552,0.793,-12.955,34.097,-0.021,36.475,5.075,0.313,0.007,2.98,1.934,1.027,3053,1349.599,92.75,6,33.0,129.719,0.952,130.558,129.973,129.214,129.304,2.061,93.75,21.127,48.031,47.653,-0.433,0.228,0.0,-0.08,0.0,1766311.355,39.353,27.451,14.361,20.392,93.0,100.0,918.2,21.457,-11.125,0.344,-0.336,10.423,0.001,0.002,-0.005,24.0,1,1.979,0.481,59.926,0.2,0.0,6.188,6.0,3053.842
22.39029059254572,-11.488425939253755,3526.269,-2.0507178901246423e-05,126.41635524072225,34.7312904971186,260820855,0.001,-0.001,0.007,4.592,0.651,-9.174,8,34.731290502311055,126.41635522470827,131.308,110.821,260820.855442815,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,855034061.847,3,33,8,126.41635522470827,34.731290502311055,26.281,7.326,0.552,0.795,-12.965,34.093,-0.022,36.474,5.076,0.298,0.006,2.98,1.934,1.024,3054,1348.152,92.75,6,33.0,129.446,0.952,130.583,130.007,129.239,129.295,2.061,93.75,21.127,48.031,47.653,-0.485,0.255,0.0,-0.08,0.0,1766338.997,39.356,27.451,14.361,20.392,93.0,100.0,918.2,22.389,-11.488,0.385,-0.395,10.368,-0.009,-0.005,-0.005,25.0,1,1.979,0.551,58.969,0.2,0.0,6.168,6.0,3054.663
23.32225847241305,-11.851175421844042,3527.269,2.6908715732134568e-05,126.41636542774913,34.73128723846576,260820882,0.01,-0.008,0.011,4.535,0.583,-9.155,8,34.73128724046397,126.41636542140672,131.307,110.838,260820.88285329472,2019.0,7.0,17.0,26.0,42.0,55.0,2.0,882444653.154,3,33,8,126.41636542140672,34.73128724046397,26.285,7.33,0.553,0.796,-12.975,34.089,-0.022,36.474,5.076,0.283,0.006,2.98,1.934,1.022,3055,1346.703,92.75,6,33.0,129.171,0.952,130.609,130.041,129.265,129.287,2.061,93.75,21.127,48.031,47.653,-0.537,0.283,0.0,-0.08,0.0,1766366.682,39.358,27.451,14.361,20.392,93.0,100.0,918.2,23.322,-11.851,0.425,-0.454,10.313,-0.02,-0.012,-0.006,26.0,1,1.978,0.622,58.086,0.2,0.0,6.132,6.0,3055.486
24.25484220946009,-12.212281102913337,3528.269,5.656986643308112e-05,126.41637562150775,34.73128399457952,260820910,0.015,-0.01,0.014,4.471,0.521,-9.052,8,34.73128399919453,126.41637562820918,131.306,110.846,260820.91026334607,2019.0,7.0,17.0,26.0,42.103,55.0,2.0,807221459.78,3,32,8,126.41637562820918,34.73128399919453,26.288,7.334,0.553,0.797,-12.98,34.087,-0.022,36.474,5.076,0.27,0.006,2.98,1.935,1.02,3056,1345.525,92.75,6,33.0,129.103,0.952,130.615,130.101,129.275,129.291,2.061,93.75,21.127,48.031,47.653,-0.57,0.3,0.0,-0.077,0.0,1766394.366,39.36,27.451,14.361,20.432,93.0,100.0,918.2,24.255,-12.212,0.432,-0.493,10.182,-0.026,-0.014,-0.007,27.0,1,1.977,0.656,57.237,0.2,0.0,6.086,6.0,3056.103
25.188454800129975,-12.570640642172751,3529.269,5.656986643308112e-05,126.4163858265124,34.731280775362436,260820937,0.012,-0.005,0.013,4.393,0.469,-8.807,8,34.73128079230221,126.41638585189135,131.306,110.841,260820.9376726817,2019.0,7.0,17.0,26.0,42.377,55.0,2.0,560537829.354,3,32,8,126.41638585189135,34.73128079230221,26.292,7.338,0.554,0.799,-12.976,34.088,-0.023,36.474,5.076,0.261,0.006,2.98,1.935,1.02,3056,1344.8,92.75,6,33.0,129.377,0.952,130.59,130.204,129.258,129.317,2.061,93.75,21.127,48.031,47.653,-0.57,0.3,0.0,-0.069,0.0,1766422.049,39.36,27.451,14.361,20.54,93.0,100.0,918.2,25.191,-12.569,0.383,-0.498,9.924,-0.022,-0.009,-0.007,28.0,1,1.976,0.629,56.442,0.2,0.0,6.026,6.0,3056.377
26.122792941461302,-12.927051574807258,3530.269,5.656986643308112e-05,126.4163960394478,34.73127757365009,260820965,0.008,0.0,0.013,4.316,0.417,-8.562,8,34.73127758936639,126.41639606296015,131.306,110.836,260820.9650482013,2019.0,7.0,17.0,26.0,42.65,55.0,2.0,314158390.143,3,33,8,126.41639606296015,34.73127758936639,26.296,7.342,0.554,0.8,-12.973,34.089,-0.023,36.474,5.076,0.252,0.006,2.98,1.934,1.02,3056,1344.076,92.75,6,33.0,129.65,0.952,130.564,130.306,129.241,129.342,2.061,93.75,21.127,48.031,47.653,-0.57,0.3,0.0,-0.06,0.0,1766449.699,39.36,27.451,14.361,20.647,93.0,100.0,918.2,26.125,-12.925,0.333,-0.504,9.667,-0.019,-0.003,-0.007,29.0,1,1.975,0.605,55.626,0.2,0.0,6.003,6.0,3056.65
27.057724113137624,-13.281869809756476,3531.269,5.656986643308112e-05,126.41640625886542,34.73127438624527,260820992,0.005,0.005,0.012,4.238,0.365,-8.317,8,34.73127438966444,126.41640626371934,131.306,110.83,260820.99239608127,2019.0,7.0,17.0,26.0,42.924,55.0,2.0,68027582.254,3,33,8,126.41640626371934,34.73127438966444,26.3,7.346,0.555,0.801,-12.97,34.091,-0.024,36.474,5.076,0.243,0.006,2.98,1.934,1.02,3056,1343.353,92.75,6,33.0,129.924,0.952,130.538,130.409,129.224,129.368,2.061,93.75,21.127,48.031,47.653,-0.57,0.3,0.0,-0.052,0.0,1766477.32,39.36,27.451,14.362,20.754,93.0,100.0,918.2,27.058,-13.281,0.284,-0.509,9.41,-0.016,0.002,-0.007,30.0,1,1.974,0.584,54.793,0.2,0.0,6.011,6.0,3056.924
