time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:39:04.889265,10109,1593002344,888966560,,,0,1593002368,-307.3305359,-729.310791,21.67323685,3.506360769,0.0519290678,-0.00497082993,-0.0240293071,0,0,-23.52479935,0.0181679558,1593002344.88897
2020/06/24/21:39:04.989258,10110,1593002344,988960981,,,0,1593002368,-307.3836975,-729.3843384,21.67508888,3.529259682,0.0426153839,0.00672372058,-0.00165601261,0,0,-22.71359825,0.0181806404,1593002344.98896
2020/06/24/21:39:05.089252,10111,1593002345,88958024,,,0,1593002368,-307.4164734,-729.4295654,21.67608643,3.539865971,-0.018346034,-0.00293223583,-0.179643795,0,0,-22.00379944,0.018190315,1593002345.08896
2020/06/24/21:39:05.189369,10112,1593002345,189011573,,,0,1593002368,-307.4981689,-729.5425415,21.67824936,3.592741489,0.0376392752,-0.00209506135,-0.0788532645,0,0,-22.916399,0.0182075147,1593002345.18901
2020/06/24/21:39:05.289260,10113,1593002345,288922309,,,0,1593002368,-307.5210571,-729.5742798,21.67875481,3.625026941,0.0286660437,0.00382018369,-0.0263568312,0,0,-22.916399,0.0182128903,1593002345.28892
2020/06/24/21:39:05.389299,10114,1593002345,388955116,,,0,1593002368,-307.6050415,-729.6901855,21.68059731,3.683432817,0.0787277073,-0.00282687368,-0.00458914787,0,0,-26.46539879,0.0182354636,1593002345.38896
2020/06/24/21:39:05.489254,10115,1593002345,488941669,,,0,1593002368,-307.6565857,-729.7601318,21.68150139,3.713101625,-0.0162381958,-0.0047919713,0.0161371715,0,0,-34.07040024,0.0182475038,1593002345.48894
2020/06/24/21:39:05.589290,10116,1593002345,588969707,,,0,1593002368,-307.7208862,-729.8452148,21.6824894,3.757926702,-0.0302771274,0.00423163781,0.0284666233,0,0,-50.29439926,0.0182614792,1593002345.58897
2020/06/24/21:39:05.689290,10117,1593002345,688974857,,,0,1593002368,-307.8132629,-729.9622803,21.6845417,3.819558144,-0.0156052168,0.00261683599,-0.0105851525,0,0,-78.38219452,0.0182864182,1593002345.68897
2020/06/24/21:39:05.789294,10118,1593002345,788956880,,,0,1593002368,-307.839447,-729.9945679,21.68519402,3.840351582,0.00372676272,0.00416243356,0.03290461,0,0,-86.59560394,0.0182879232,1593002345.78896
2020/06/24/21:39:05.889291,10119,1593002345,888952970,,,0,1593002368,-307.9365845,-730.1102295,21.68800163,3.892021656,0.0323024951,0.00232328661,0.017662365,0,0,-111.5906982,0.0183104966,1593002345.88895
2020/06/24/21:39:05.989290,10120,1593002345,988954544,,,0,1593002368,-308.0113525,-730.1957397,21.69034767,3.933667183,-0.00381244812,-0.00304151839,0.015754085,0,0,-125.7360001,0.0183287729,1593002345.98895
2020/06/24/21:39:06.089308,10121,1593002346,88955402,,,0,1593002368,-308.0724792,-730.2640991,21.6922245,3.941805124,0.0325872786,0.00361696701,0.00994734466,0,0,-133.4423981,0.0183412414,1593002346.08896
2020/06/24/21:39:06.189279,10122,1593002346,188960790,,,0,1593002368,-308.141571,-730.3397827,21.69435501,3.978111506,0.0175004639,-0.0023929649,0.0194068216,0.150649995,0,-138.2588959,0.0183545724,1593002346.18896
2020/06/24/21:39:06.289307,10123,1593002346,288969039,,,0,1593002368,-308.2472229,-730.4522095,21.69764519,4.237140179,0.0357149988,0.00121330528,-0.00428154971,0.421149999,0,-141.5037079,0.018377576,1593002346.28897
2020/06/24/21:39:06.389259,10124,1593002346,388941764,,,0,1593002368,-308.2919617,-730.4991455,21.6990757,4.375997543,0.0707315132,0.00110035867,0.000350851566,0.432150006,0,-142.3148956,0.0183855332,1593002346.38894
2020/06/24/21:39:06.489302,10125,1593002346,488967657,,,0,1593002368,-308.4182739,-730.6294556,21.70302963,4.662194729,0.0446909592,-0.00494856434,-0.0199192241,0.169699997,0,-142.7204895,0.0184107255,1593002346.48897
