Distance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_NumSat,GPS_PosAccuracy,RPM,Steer_angle,Gear,OilT,Internal Batte,External Batte,ECU_THROTTLE,ECU_ENG_TMP,ECU_WS_FL,ECU_WS_FR,ECU_WS_RL,ECU_WS_RR,ECU_PEDAL,ECU_MAF,ECU_BRK_PRES,ECU_STEER_SPD,ECU_TCS_ESP,ECU_V_BATTERY,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,PositionHeight,AccelX,AccelY,AccelCombined,HP_est,Pedal_throttle,Origin_Steer_angle,GripUsage,Pedal_brake,Origin_Gear,Origin_RPM
11473.712,1.3610546981586846,-0.04530351505794536,0.0003462142984343556,128.29133931584775,38.00044221302963,419.1326253598959,149.95,38.00044222607009,128.291339309557,0.144,-0.082,-3.782,3.319,-2.219,358.692,-0.015,368.584,8.0,2.14,5524,-1.035,4,169.0,4.159,12.321,86.511,108.0,150.319,150.506,148.672,148.503,99.0,243.564,0.4,0.0,3.0,12.436,-22.826,369.25,0.0,3,318.182,1.367,-0.743,1.556,133.238,100.0,0.647,17.697,0.0,4.0,5524.946
11474.713,1.3372145890616,0.9553083429197503,0.0003481516748661432,128.29133904407362,38.000451201722484,419.15619090647357,150.081,38.00045121757384,128.29133903761996,0.142,-0.08,-3.782,3.322,-2.223,358.67,-0.015,368.242,8.0,2.14,5527,-1.012,4,169.0,4.159,12.32,86.5,108.0,150.447,150.573,148.73,148.605,99.0,242.73,0.4,0.0,3.0,12.433,-22.799,368.865,1.0,3,318.172,1.352,-0.727,1.535,133.589,100.0,0.624,17.604,0.0,4.0,5527.278
11475.714,1.312879682800727,1.9566929702395153,0.00035552308111988826,128.2913387666588,38.00046019735727,419.1797463115805,150.214,38.00046021459969,128.29133876031938,0.14,-0.079,-3.781,3.327,-2.228,358.649,-0.015,367.929,8.0,2.14,5529,-0.981,4,169.0,4.159,12.32,86.5,108.0,150.581,150.651,148.777,148.707,99.0,241.187,0.4,0.0,3.0,12.434,-22.579,368.481,2.0,3,318.171,1.336,-0.712,1.513,133.928,100.0,0.593,17.512,0.0,4.0,5529.939
11476.716,1.2884544054315845,2.95808581232801,0.00036231213390470443,128.2913384882138,38.00046919306585,419.2032920057898,150.346,38.00046920941607,128.29133848187413,0.138,-0.077,-3.781,3.331,-2.233,358.629,-0.014,367.61,8.0,2.14,5532,-0.949,4,169.0,4.159,12.32,86.499,108.0,150.716,150.733,148.825,148.808,99.0,239.715,0.4,0.0,3.0,12.433,-22.34,368.098,3.0,3,318.169,1.319,-0.697,1.492,134.264,100.0,0.561,17.419,0.0,4.0,5532.788
11477.718,1.2634747654558691,3.959529046192065,0.0003655288614943874,128.29133820344916,38.00047818922712,419.2267781305346,150.467,38.00047819067893,128.29133819640737,0.136,-0.076,-3.782,3.336,-2.239,358.609,-0.014,367.256,8.0,2.14,5536,-0.914,4,169.0,4.159,12.32,86.491,108.0,150.865,150.84,148.876,148.902,99.0,238.676,0.4,0.0,3.0,12.424,-21.974,367.715,4.0,3,318.168,1.302,-0.683,1.47,134.571,100.0,0.526,17.329,0.0,4.0,5536.784
11478.719,1.2384862970153039,4.960972062389856,0.0003687582027887848,128.29133791858382,38.00048718538642,419.25026418634263,150.588,38.00048717202653,128.2913379108482,0.134,-0.075,-3.782,3.34,-2.245,358.589,-0.013,366.901,8.0,2.14,5540,-0.878,4,169.0,4.159,12.32,86.483,108.0,151.015,150.947,148.927,148.995,99.0,237.643,0.4,0.0,3.0,12.416,-21.606,367.332,5.0,3,318.167,1.285,-0.668,1.448,134.878,100.0,0.49,17.238,0.0,4.0,5540.794
11479.721,1.212722012633649,5.9623959508047335,0.0003730959942339351,128.2913376248743,38.0004961813739,419.27374418421357,150.697,38.00049616081964,128.29133761716716,0.131,-0.074,-3.782,3.346,-2.253,358.57,-0.013,366.509,8.0,2.14,5546,-0.839,4,169.0,4.159,12.319,86.467,108.0,151.179,151.08,148.982,149.081,99.0,237.066,0.4,0.0,3.0,12.4,-21.105,366.949,6.0,3,318.165,1.268,-0.655,1.427,135.142,100.0,0.451,17.15,0.0,4.0,5546.028
11480.723,1.1869577282519943,6.963819839219613,0.0003774337856790853,128.2913373311648,38.000505177361376,419.29722418208445,150.807,38.00050514961275,128.29133732348618,0.129,-0.072,-3.783,3.351,-2.26,358.552,-0.013,366.117,8.0,2.14,5551,-0.8,4,169.0,4.159,12.319,86.452,108.0,151.344,151.213,149.037,149.167,99.0,236.489,0.4,0.0,3.0,12.384,-20.603,366.566,7.0,3,318.162,1.25,-0.642,1.405,135.406,100.0,0.412,17.063,0.0,4.0,5551.262
11481.725,1.160252163236766,7.965302528090707,0.00037794660170545493,128.2913370267248,38.000514173877065,419.3208319250696,150.91,38.00051415447335,128.29133701844316,0.127,-0.071,-3.784,3.355,-2.268,358.534,-0.012,365.762,8.0,2.141,5556,-0.771,4,169.0,4.159,12.319,86.422,108.0,151.494,151.336,149.105,149.254,99.0,236.802,0.4,0.0,3.0,12.387,-20.144,366.185,8.0,3,318.15,1.233,-0.629,1.384,135.638,100.0,0.383,16.976,0.0,4.0,5556.498
11482.727,1.1334204003401507,8.966793100363132,0.00037794660170545493,128.29133672084618,38.00052317046358,419.34445679489477,151.011,38.000523161488154,128.2913367118769,0.125,-0.07,-3.785,3.359,-2.277,358.516,-0.012,365.412,8.0,2.143,5561,-0.744,4,169.0,4.159,12.319,86.39,108.0,151.643,151.457,149.176,149.34,99.0,237.235,0.4,0.0,3.0,12.391,-19.691,365.803,9.0,3,318.138,1.217,-0.616,1.364,135.866,100.0,0.356,16.89,0.0,4.0,5561.734
11483.729,1.1057576057862077,9.968296384343653,0.00037794660170545493,128.29133640549387,38.00053216716428,419.36815411100565,151.107,38.00053216970852,128.29133639651602,0.123,-0.069,-3.787,3.363,-2.286,358.498,-0.011,365.092,8.0,2.143,5566,-0.725,4,169.0,4.159,12.319,86.347,108.0,151.78,151.569,149.258,149.427,99.0,238.388,0.4,0.0,3.0,12.411,-19.272,365.424,10.0,3,318.15,1.201,-0.603,1.344,136.07,100.0,0.337,16.804,0.0,4.0,5566.966
11484.73,1.0778400460324404,10.969803565288656,0.00037794660170545493,128.2913360872373,38.00054116389999,419.39187363661034,151.201,38.00054117829848,128.29133607845898,0.121,-0.068,-3.789,3.366,-2.295,358.481,-0.011,364.781,8.0,2.143,5572,-0.71,4,169.0,4.159,12.318,86.3,108.0,151.914,151.679,149.344,149.514,99.0,239.761,0.4,0.0,3.0,12.435,-18.864,365.044,11.0,3,318.169,1.186,-0.59,1.324,136.266,100.0,0.322,16.717,0.0,4.0,5572.196
11485.732,1.0493795768281753,11.971337340862275,0.00037794660170545493,128.29133576279165,38.0005501608746,419.4155013745375,151.295,38.00055018656572,128.29133575410364,0.119,-0.067,-3.792,3.367,-2.303,358.466,-0.011,364.416,8.0,2.145,5575,-0.699,4,169.0,4.159,12.318,86.258,108.0,152.029,151.786,149.446,149.595,99.0,241.008,0.4,0.0,3.0,12.446,-18.504,364.664,12.0,3,318.171,1.172,-0.577,1.306,136.437,100.0,0.311,16.633,0.0,4.0,5575.899
11486.734,1.020636170819844,12.972884976204263,0.00037794660170545493,128.29133543512052,38.000559157973726,419.4390812773936,151.389,38.000559194664774,128.2913354264659,0.118,-0.066,-3.794,3.368,-2.31,358.451,-0.01,364.022,8.0,2.149,5578,-0.692,4,169.0,4.159,12.318,86.219,108.0,152.134,151.892,149.556,149.672,99.0,242.189,0.4,0.0,3.0,12.449,-18.169,364.283,13.0,3,318.163,1.158,-0.563,1.288,136.594,100.0,0.304,16.549,0.0,4.0,5578.807
11487.736,0.9914998609306034,13.974446829792136,0.00037794660170545493,128.29133510297035,38.000568155200575,419.4625665352621,151.482,38.000568192452285,128.29133509450918,0.116,-0.065,-3.796,3.367,-2.315,358.437,-0.01,363.589,8.0,2.15,5580,-0.688,4,169.0,4.159,12.318,86.184,108.0,152.224,151.995,149.678,149.745,99.0,243.273,0.4,0.0,3.0,12.442,-17.869,363.901,14.0,3,318.16,1.147,-0.55,1.272,136.733,100.0,0.3,16.466,0.0,4.0,5580.576
11488.738,0.9620247193999188,14.976020944881679,0.00037794660170545493,128.29133476695753,38.000577152537566,419.48597017338074,151.576,38.00057718134736,128.29133475882773,0.115,-0.063,-3.799,3.365,-2.319,358.425,-0.009,363.121,8.0,2.15,5581,-0.688,4,169.0,4.159,12.317,86.152,108.0,152.302,152.096,149.81,149.813,99.0,244.276,0.4,0.0,3.0,12.426,-17.601,363.52,15.0,3,318.159,1.137,-0.536,1.257,136.856,100.0,0.3,16.383,0.0,4.0,5581.362
11489.74,0.932219877394491,15.977606351063109,0.0003747151565007445,128.29133442718617,38.000586149975994,419.50936253491255,151.668,38.00058616816135,128.29133441952345,0.114,-0.062,-3.801,3.363,-2.322,358.413,-0.009,362.668,8.0,2.15,5582,-0.688,4,169.0,4.159,12.317,86.127,108.0,152.381,152.202,149.943,149.9,99.0,245.115,0.4,0.0,3.0,12.415,-17.366,363.139,16.0,3,318.16,1.128,-0.521,1.242,136.965,100.0,0.3,16.301,0.0,4.0,5582.799
11490.742,0.9019215711779196,16.979208656673507,0.00036664719245256197,128.2913340817894,38.00059514756622,419.5327380187254,151.758,38.00059515186055,128.29133407479685,0.113,-0.061,-3.803,3.361,-2.322,358.402,-0.008,362.24,8.0,2.15,5585,-0.688,4,169.0,4.159,12.317,86.111,108.0,152.463,152.315,150.08,150.014,99.0,245.711,0.4,0.0,3.0,12.411,-17.181,362.758,17.0,3,318.163,1.121,-0.506,1.23,137.052,100.0,0.3,16.22,0.0,4.0,5585.208
11491.744,0.8714202996193194,17.980815863253266,0.0003555399200322918,128.29133373407885,38.00060414520049,419.5561208920608,151.846,38.00060413975754,128.29133372767737,0.112,-0.059,-3.805,3.359,-2.322,358.391,-0.008,361.82,8.0,2.15,5588,-0.688,4,169.0,4.159,12.317,86.1,108.0,152.546,152.431,150.218,150.139,99.0,246.209,0.4,0.0,3.0,12.41,-17.016,362.376,18.0,3,318.161,1.114,-0.49,1.217,137.131,100.0,0.3,16.14,0.0,4.0,5588.011
11492.747,0.8403459385900558,18.98243690812633,0.00033585090844053656,128.29133337983515,38.00061314295906,419.5795246303258,151.932,38.00061313950735,128.29133337380142,0.111,-0.058,-3.806,3.357,-2.32,358.381,-0.008,361.427,8.0,2.15,5591,-0.688,4,169.0,4.159,12.317,86.1,108.0,152.632,152.555,150.359,150.295,99.0,246.431,0.4,0.0,3.0,12.418,-16.908,361.995,19.0,3,318.145,1.11,-0.474,1.207,137.186,100.0,0.3,16.061,0.0,4.0,5591.924
11493.749,0.8091974042710561,19.984061054226427,0.0003167549977067489,128.29133302474588,38.00062214074549,419.6029275515528,152.017,38.00062213944811,128.29133301912216,0.11,-0.056,-3.807,3.355,-2.318,358.371,-0.007,361.044,7.981,2.15,5596,-0.688,4,169.0,4.159,12.316,86.1,108.0,152.717,152.681,150.498,150.45,99.0,246.651,0.4,0.0,3.0,12.426,-16.81,361.613,20.0,3,318.134,1.107,-0.457,1.197,137.237,100.0,0.3,15.982,0.0,4.0,5596.288
11494.751,0.7775302448267697,20.985706884335126,0.0003018060920183873,128.29133266374436,38.00063113872672,419.626324759989,152.096,38.000631140724096,128.29133265882663,0.11,-0.055,-3.808,3.354,-2.315,358.362,-0.007,360.73,7.832,2.15,5603,-0.687,4,169.0,4.159,12.316,86.101,108.0,152.795,152.814,150.614,150.597,99.0,246.847,0.4,0.0,3.0,12.441,-16.779,361.23,21.0,3,318.166,1.106,-0.438,1.19,137.265,100.0,0.299,15.906,0.0,4.0,5603.811
11495.753,0.7458630853824832,21.987352714443826,0.00028685718633002574,128.2913323027428,38.00064013670794,419.64972196842535,152.174,38.00064014200007,128.29133229853113,0.11,-0.053,-3.808,3.353,-2.313,358.353,-0.006,360.416,7.682,2.15,5611,-0.687,4,169.0,4.159,12.316,86.101,108.0,152.872,152.946,150.731,150.743,99.0,247.044,0.4,0.0,3.0,12.456,-16.748,360.847,22.0,3,318.198,1.105,-0.42,1.182,137.293,100.0,0.299,15.83,0.0,4.0,5611.334
11496.755,0.71352340625631,22.98902233587932,0.0002730728759426556,128.29133193407466,38.000649134902886,419.67309269286056,152.247,38.00064913893259,128.2913319308337,0.11,-0.051,-3.808,3.355,-2.31,358.346,-0.006,360.148,7.366,2.15,5620,-0.68,4,169.0,4.159,12.316,86.108,108.0,152.939,153.086,150.824,150.87,99.0,247.019,0.4,0.004,3.0,12.473,-16.822,360.464,23.0,3,318.179,1.107,-0.4,1.177,137.301,100.0,0.292,15.757,0.0,4.0,5620.652
11497.757,0.681175639398154,23.990692243429667,0.00025930257099619156,128.2913315653143,38.0006581331004,419.69646309879886,152.321,38.00065813581287,128.29133156304727,0.11,-0.049,-3.808,3.357,-2.308,358.338,-0.005,359.88,7.048,2.15,5629,-0.673,4,169.0,4.159,12.316,86.115,108.0,153.006,153.226,150.918,150.997,99.0,246.992,0.4,0.009,3.0,12.489,-16.897,360.08,24.0,3,318.16,1.109,-0.379,1.172,137.308,100.0,0.285,15.684,0.0,4.0,5629.992
11498.76,0.6480959572449102,24.992385285483408,0.00024150582058148429,128.2913311882102,38.00066713150574,419.7198096687731,152.411,38.00066713715056,128.29133118386466,0.111,-0.047,-3.808,3.362,-2.308,358.333,-0.005,359.444,7.0,2.15,5629,-0.631,4,169.0,4.159,12.315,86.156,108.0,153.057,153.363,151.01,151.056,99.0,245.72,0.4,0.041,3.0,12.472,-17.192,359.697,25.0,3,318.159,1.113,-0.357,1.169,137.298,100.0,0.243,15.616,0.0,4.0,5629.971
11499.762,0.6148857529211957,25.994082453104163,0.00022299103570934005,128.29133080961816,38.00067612994814,419.7431519880891,152.505,38.00067613928313,128.2913308026498,0.111,-0.045,-3.809,3.369,-2.31,358.327,-0.004,358.977,7.0,2.15,5628,-0.583,4,169.0,4.159,12.315,86.202,108.0,153.105,153.499,151.103,151.102,99.0,244.226,0.4,0.079,3.0,12.449,-17.528,359.314,26.0,3,318.162,1.118,-0.335,1.167,137.285,100.0,0.195,15.548,0.0,4.0,5628.281
11500.764,0.5812679876233711,26.995792979000765,0.00020352272840942206,128.29133042637997,38.00068512851054,419.7664767800771,152.598,38.00068513625267,128.2913304209474,0.112,-0.043,-3.809,3.375,-2.311,358.322,-0.004,358.511,7.0,2.15,5627,-0.529,4,169.0,4.159,12.315,86.249,108.0,153.159,153.62,151.191,151.149,99.0,242.738,0.4,0.265,3.0,12.426,-17.866,358.931,27.0,3,318.161,1.124,-0.312,1.167,137.263,100.0,0.141,15.484,0.0,4.0,5627.32
11501.766,0.5474810134987322,27.99750905090969,0.0001836585431388593,128.29133004121286,38.000694127122756,419.78979429516966,152.691,38.00069413107865,128.29133003904255,0.113,-0.04,-3.809,3.381,-2.313,358.317,-0.004,358.045,7.0,2.15,5626,-0.473,4,169.0,4.159,12.315,86.295,108.0,153.215,153.734,151.278,151.196,99.0,241.253,0.4,0.512,3.0,12.402,-18.205,358.549,28.0,3,318.159,1.131,-0.288,1.167,137.237,100.0,0.085,15.421,0.0,4.0,5626.662
11502.769,0.5135323206834822,28.999232355984137,0.00016544621183386008,128.29132965420212,38.00070312579995,419.81309902688207,152.784,38.000703130280975,128.29132965283583,0.114,-0.038,-3.81,3.386,-2.316,358.314,-0.003,357.582,7.0,2.15,5630,-0.383,4,169.0,4.159,12.315,86.341,108.0,153.305,153.76,151.344,151.244,99.0,239.797,0.4,1.627,3.0,12.38,-18.565,358.167,29.0,3,318.155,1.139,-0.263,1.169,137.208,100.0,-0.005,15.362,0.0,4.0,5630.246
11503.771,0.4794577525551435,30.000961291063202,0.00014851961710208068,128.29132926575645,38.00071212452773,419.8363938085262,152.878,38.00071213288968,128.29132926328072,0.115,-0.035,-3.811,3.389,-2.321,358.311,-0.003,357.121,7.0,2.15,5637,-0.266,4,169.0,4.159,12.314,86.387,108.0,153.421,153.715,151.393,151.292,99.0,238.364,0.4,3.416,3.0,12.357,-18.939,357.785,30.0,3,318.148,1.148,-0.237,1.172,137.176,100.0,-0.122,15.306,0.0,4.0,5637.132
11504.773,0.4452925718235432,31.00269052133265,0.00012990556245499473,128.2913288762778,38.000721123258145,419.85967764780315,152.971,38.000721132387724,128.2913288736768,0.116,-0.032,-3.812,3.392,-2.326,358.308,-0.002,356.671,7.0,2.152,5643,-0.15,4,169.0,4.159,12.314,86.43,108.0,153.536,153.677,151.447,151.345,99.0,237.073,0.4,5.024,3.0,12.337,-19.315,357.403,31.0,3,318.145,1.157,-0.211,1.176,137.117,100.0,-0.238,15.257,0.0,4.0,5643.764
11505.776,0.41100013909673705,32.004420166153324,0.00010892172001544939,128.2913284853485,38.0007301219923,419.8829461201441,153.064,38.0007301275173,128.29132848400442,0.117,-0.03,-3.814,3.395,-2.33,358.306,-0.002,356.237,7.0,2.157,5650,-0.033,4,169.0,4.159,12.314,86.471,108.0,153.649,153.647,151.51,151.404,99.0,235.98,0.4,6.377,3.0,12.32,-19.693,357.021,32.0,3,318.147,1.166,-0.184,1.181,137.019,100.0,-0.355,15.217,0.0,4.0,5650.039
11506.778,0.37666333339741426,33.00615128055123,8.577206248347414e-05,128.29132809391334,38.000739120739645,419.9062066742266,153.157,38.00073912484479,128.29132809337466,0.119,-0.027,-3.815,3.397,-2.335,358.304,-0.001,355.856,7.0,2.16,5655,0.083,4,169.0,4.159,12.314,86.5,108.0,153.758,153.644,151.598,151.485,99.0,235.552,0.4,6.883,3.0,12.314,-20.078,356.64,33.0,3,318.151,1.176,-0.156,1.187,136.924,100.0,-0.471,15.18,0.0,4.0,5655.134
11507.78,0.34220476084950735,34.00788642771454,5.667904656318884e-05,128.29132770109004,38.00074811952323,419.92944549928507,153.25,38.00074812820376,128.29132770011773,0.12,-0.024,-3.816,3.394,-2.338,358.304,-0.001,355.618,7.0,2.16,5656,0.198,4,169.0,4.159,12.313,86.5,108.0,153.852,153.717,151.758,151.623,99.0,236.947,0.4,5.061,3.0,12.337,-20.484,356.259,34.0,3,318.161,1.186,-0.127,1.193,136.836,100.0,-0.586,15.146,0.0,4.0,5656.989
11508.783,0.30773958044353084,35.009624619730026,2.80340643923266e-05,128.29132730819143,38.00075711833416,419.9526808100294,153.343,38.00075713055315,128.29132730691364,0.121,-0.021,-3.817,3.392,-2.342,358.304,-0.001,355.378,7.0,2.16,5658,0.312,4,169.0,4.159,12.313,86.5,108.0,153.947,153.791,151.916,151.76,99.0,238.34,0.4,3.265,3.0,12.361,-20.889,355.878,35.0,3,318.169,1.196,-0.099,1.2,136.749,100.0,-0.7,15.113,0.0,4.0,5658.84
11509.785,0.2732238021194058,36.01138612689232,2.8197816617294427e-06,128.29132691471602,38.00076611735453,419.97588921084713,153.436,38.00076612517194,128.2913269141141,0.123,-0.017,-3.817,3.389,-2.344,358.304,-0.0,355.114,7.0,2.16,5660,0.422,4,169.0,4.159,12.313,86.5,108.0,154.049,153.879,152.059,151.889,99.0,239.73,0.4,1.663,3.0,12.384,-21.284,355.497,36.0,3,318.16,1.205,-0.069,1.208,136.671,100.0,-0.81,15.085,0.0,4.0,5660.669
11510.787,0.23870802379528072,37.0131476340546,-2.2394501068867715e-05,128.29132652124062,38.0007751163749,419.9990976116648,153.529,38.000775119790745,128.2913265213146,0.124,-0.014,-3.818,3.387,-2.347,358.304,0.0,354.85,7.0,2.16,5662,0.531,4,169.0,4.159,12.313,86.5,108.0,154.152,153.968,152.203,152.019,99.0,241.119,0.4,0.062,3.0,12.407,-21.68,355.117,37.0,3,318.151,1.214,-0.04,1.215,136.592,100.0,-0.919,15.057,0.0,4.0,5662.499
11511.79,0.20423944369363323,38.01488543289396,-4.0980074804612656e-05,128.29132612830327,38.000784115182306,420.02227418813237,153.622,38.00078412352112,128.2913261286493,0.125,-0.011,-3.817,3.385,-2.345,358.305,0.001,354.395,7.0,2.16,5664,0.601,4,169.0,4.159,12.313,86.5,108.0,154.31,154.169,152.233,152.091,99.0,242.482,0.4,0.0,3.0,12.43,-22.004,354.739,38.0,3,318.146,1.223,-0.01,1.223,136.522,100.0,-0.989,15.034,0.0,4.0,5664.164
11512.792,0.16977277299311422,39.01662227261462,-5.9297484533940475e-05,128.29132573538766,38.00079311398108,420.0454494771478,153.716,38.0007931276201,128.29132573598943,0.127,-0.008,-3.816,3.383,-2.342,358.305,0.001,353.931,7.0,2.16,5665,0.669,4,169.0,4.159,12.312,86.5,108.0,154.47,154.375,152.258,152.16,99.0,243.844,0.4,0.0,3.0,12.452,-22.326,354.361,39.0,3,318.142,1.231,0.02,1.231,136.452,100.0,-1.057,15.012,0.0,4.0,5665.824
11513.794,0.1353957551119269,40.01835001192717,-7.633418737323027e-05,128.29132534349407,38.00080211269811,420.0685957884681,153.814,38.00080212337363,128.29132534413336,0.128,-0.005,-3.815,3.382,-2.34,358.305,0.001,353.469,7.0,2.164,5667,0.731,4,169.0,4.159,12.312,86.5,108.0,154.622,154.567,152.291,152.23,99.0,245.069,0.4,0.0,3.0,12.473,-22.586,353.984,40.0,3,318.149,1.237,0.051,1.239,136.39,100.0,-1.119,14.995,0.0,4.0,5667.662
11514.797,0.10104064178511386,41.0200755277694,-9.305797965466418e-05,128.29132495185024,38.000811111395166,420.09173501977097,153.912,38.00081111708815,128.29132495247362,0.129,-0.001,-3.814,3.381,-2.337,358.306,0.002,353.006,7.0,2.168,5669,0.791,4,169.0,4.159,12.312,86.5,108.0,154.771,154.756,152.327,152.299,99.0,246.262,0.4,0.0,3.0,12.493,-22.831,353.607,41.0,3,318.159,1.244,0.081,1.247,136.33,100.0,-1.179,14.978,0.0,4.0,5669.543
11515.799,0.066810227838369,42.02180822093876,-0.00010998769620981798,128.29132456162796,38.0008201101567,420.1148491902805,154.036,38.00082011812026,128.29132456306976,0.13,0.002,-3.812,3.383,-2.335,358.31,0.002,352.547,7.0,2.17,5672,0.812,4,169.0,4.159,12.312,86.5,108.0,154.869,154.869,152.414,152.368,99.0,246.666,0.4,0.0,3.0,12.5,-22.717,353.23,42.0,3,318.163,1.249,0.111,1.254,136.274,100.0,-1.2,14.965,0.0,4.0,5672.481
11516.801,0.03264910396247942,43.02354490223946,-0.0001270318360083678,128.29132417219557,38.000829108954065,420.13794943558725,154.174,38.00082912321843,128.29132417491934,0.131,0.005,-3.81,3.388,-2.333,358.315,0.003,352.09,7.0,2.17,5676,0.812,4,169.0,4.159,12.312,86.5,108.0,154.939,154.938,152.529,152.437,99.0,246.631,0.4,0.0,3.0,12.5,-22.405,352.854,43.0,3,318.163,1.253,0.141,1.262,136.221,100.0,-1.2,14.953,0.0,4.0,5676.007
11517.804,-0.001341813788855647,44.025266540271915,-0.00014359700378234765,128.2913237847035,38.00083810761628,420.1610290432671,154.309,38.00083812212822,128.2913237876171,0.131,0.008,-3.808,3.393,-2.332,358.32,0.003,351.645,7.0,2.17,5679,0.812,4,169.0,4.159,12.312,86.5,108.0,155.01,155.007,152.642,152.505,99.0,246.596,0.4,0.0,3.0,12.5,-22.115,352.477,44.0,3,318.155,1.257,0.171,1.269,136.17,100.0,-1.2,14.943,0.0,4.0,5679.694
11518.806,-0.0351471080921409,45.02697177241223,-0.00015963981409737712,128.2913233993275,38.000847106131125,420.18408614395736,154.441,38.00084711428908,128.29132340123994,0.132,0.012,-3.807,3.398,-2.331,358.326,0.003,351.214,7.0,2.17,5683,0.812,4,169.0,4.159,12.312,86.5,108.0,155.082,155.076,152.754,152.571,99.0,246.562,0.4,0.0,3.0,12.5,-21.849,352.102,45.0,3,318.138,1.259,0.201,1.276,136.121,100.0,-1.2,14.936,0.0,4.0,5683.559
11519.808,-0.06880280647442934,46.02867900182166,-0.00017523723618695245,128.2913230156569,38.00085610466391,420.20713000409506,154.561,38.000856110088534,128.29132301746182,0.132,0.015,-3.806,3.404,-2.334,358.331,0.004,350.841,7.0,2.17,5688,0.812,4,169.0,4.159,12.311,86.5,108.0,155.159,155.146,152.86,152.632,99.0,246.527,0.4,0.0,3.0,12.5,-21.688,351.726,46.0,3,318.127,1.261,0.231,1.282,136.072,100.0,-1.2,14.929,0.0,4.0,5688.208
11520.81,-0.1021252322237986,47.030390680785146,-0.000189842413932035,128.29132263578555,38.00086510323667,420.2301443666785,154.653,38.00086511399416,128.29132263947392,0.132,0.018,-3.806,3.413,-2.342,358.336,0.004,350.597,7.0,2.17,5694,0.812,4,169.0,4.159,12.311,86.5,108.0,155.249,155.216,152.951,152.68,99.0,246.491,0.4,0.0,3.0,12.5,-21.76,351.351,47.0,3,318.13,1.261,0.261,1.288,136.022,100.0,-1.2,14.924,0.0,4.0,5694.601
11521.813,-0.13538074642674147,48.03209706259068,-0.00020439339865763382,128.29132225667695,38.00087410176184,420.2531536680003,154.746,38.000874116327054,128.2913222617412,0.132,0.021,-3.806,3.421,-2.351,358.342,0.004,350.342,7.0,2.171,5700,0.812,4,169.0,4.159,12.311,86.5,108.0,155.337,155.287,153.042,152.73,99.0,246.454,0.4,0.0,3.0,12.5,-21.83,350.969,48.0,3,318.136,1.261,0.29,1.294,135.972,100.0,-1.2,14.92,0.0,4.0,5700.95
11522.815,-0.16821565758944262,49.03377014669407,-0.00021860372844440527,128.29132188236323,38.00088309998789,420.2761311544548,154.841,38.00088310877389,128.2913218856124,0.131,0.024,-3.806,3.43,-2.36,358.347,0.005,350.019,7.0,2.175,5707,0.812,4,169.0,4.159,12.311,86.5,108.0,155.413,155.361,153.127,152.792,99.0,246.412,0.4,0.0,3.0,12.5,-21.885,350.542,49.0,3,318.153,1.259,0.319,1.299,135.919,100.0,-1.2,14.917,0.0,4.0,5707.025
11523.817,-0.20105056875214375,50.035443230797455,-0.00023281405823117671,128.29132150804944,38.00089209821394,420.29910864090937,154.936,38.00089210122073,128.29132150948354,0.131,0.027,-3.806,3.438,-2.368,358.353,0.005,349.696,7.0,2.18,5713,0.812,4,169.0,4.159,12.311,86.5,108.0,155.49,155.436,153.213,152.853,99.0,246.37,0.4,0.0,3.0,12.5,-21.94,350.115,50.0,3,318.17,1.257,0.348,1.304,135.866,100.0,-1.2,14.914,0.0,4.0,5713.099
11524.819,-0.23341357960846773,51.03711434879447,-0.0002465827635890918,128.29132113911533,38.000901096422325,420.32205746723827,155.05,38.00090110334685,128.29132114264752,0.131,0.03,-3.809,3.445,-2.378,358.361,0.006,348.815,7.0,2.18,5716,0.812,4,169.0,4.159,12.311,86.5,108.0,155.474,155.547,153.261,153.008,99.0,246.28,0.4,0.0,3.0,12.5,-21.874,349.32,51.0,3,318.164,1.252,0.376,1.308,135.807,100.0,-1.2,14.912,0.0,4.0,5716.992
11525.821,-0.2657575453591904,52.03878538744272,-0.000260333645725089,128.29132077039827,38.00091009463001,420.3450051368925,155.165,38.00091010586359,128.29132077618655,0.13,0.033,-3.811,3.451,-2.388,358.369,0.006,347.91,7.0,2.18,5720,0.812,4,169.0,4.159,12.311,86.5,108.0,155.454,155.659,153.308,153.167,99.0,246.188,0.4,0.0,3.0,12.5,-21.802,348.51,52.0,3,318.158,1.248,0.405,1.312,135.747,100.0,-1.2,14.91,0.0,4.0,5720.797
11526.824,-0.2976635206358352,53.04044099795533,-0.00027312257398834415,128.2913204066743,38.000919092699085,420.36792985980884,155.28,38.00091910144544,128.29132041132974,0.129,0.035,-3.814,3.457,-2.397,358.377,0.006,347.072,7.0,2.18,5724,0.812,4,169.0,4.159,12.311,86.5,108.0,155.449,155.758,153.359,153.317,99.0,246.097,0.4,0.0,3.0,12.5,-21.723,347.749,53.0,3,318.15,1.241,0.432,1.315,135.68,100.0,-1.2,14.906,0.0,4.0,5724.161
