Distance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_NumSat,GPS_PosAccuracy,RPM,Steer_angle,Gear,OilT,Internal Batte,External Batte,ECU_THROTTLE,ECU_ENG_TMP,ECU_WS_FL,ECU_WS_FR,ECU_WS_RL,ECU_WS_RR,ECU_PEDAL,ECU_MAF,ECU_BRK_PRES,ECU_STEER_SPD,ECU_TCS_ESP,ECU_V_BATTERY,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,PositionHeight,AccelX,AccelY,AccelCombined,HP_est,Pedal_throttle,Origin_Steer_angle,GripUsage,Pedal_brake,Origin_Gear,Origin_RPM
11474.449,1.3436103665071346,0.6921212508858386,0.00034621429843435553,128.29133911698463,38.000448837461136,419.15,150.045,38.000448852946896,128.29133911050099,0.143,-0.081,-3.782,3.321,-2.222,358.675,-0.015,368.324,8.0,2.14,5526,-1.02,4,169.0,4.159,12.32,86.5,108.0,150.412,150.552,148.718,148.578,99.0,243.136,0.4,0.0,3.0,12.433,-22.856,368.966,0.737,3,318.173,1.356,-0.731,1.541,133.499,100.0,0.632,17.629,0.0,4.0,5526.578
11476.576,1.2919557544332012,2.817715403848357,0.0003618612512680628,128.29133852812873,38.0004679320909,419.2,150.329,38.0004679505294,128.29133852188747,0.138,-0.078,-3.781,3.33,-2.232,358.631,-0.014,367.659,8.0,2.14,5532,-0.954,4,169.0,4.159,12.32,86.5,108.0,150.695,150.718,148.818,148.795,99.0,239.861,0.4,0.0,3.0,12.434,-22.391,368.151,2.86,3,318.169,1.322,-0.699,1.495,134.221,100.0,0.566,17.432,0.0,4.0,5532.228
11478.708,1.2387761851191683,4.949704492606948,0.0003687093959165129,128.2913379218885,38.000487084167624,419.25,150.586,38.00048707088868,128.29133791415254,0.134,-0.075,-3.782,3.34,-2.245,358.589,-0.013,366.906,8.0,2.14,5540,-0.879,4,169.0,4.159,12.32,86.483,108.0,151.013,150.945,148.927,148.994,99.0,237.649,0.4,0.0,3.0,12.416,-21.612,367.336,4.989,3,318.167,1.285,-0.669,1.449,134.875,100.0,0.491,17.239,0.0,4.0,5540.735
11480.841,1.1839118607625307,7.08220870730193,0.00037794660170545493,128.2913372964423,38.00050624087183,419.3,150.82,38.000506212272676,128.29133728876704,0.129,-0.072,-3.783,3.351,-2.261,358.549,-0.013,366.071,8.0,2.14,5551,-0.795,4,169.0,4.159,12.319,86.45,108.0,151.363,151.229,149.043,149.177,99.0,236.42,0.4,0.0,3.0,12.382,-20.544,366.521,7.118,3,318.161,1.248,-0.64,1.403,135.437,100.0,0.407,17.052,0.0,4.0,5551.88
11482.962,1.127124748081649,9.201777152938751,0.00037794660170545493,128.29133664907653,38.00052528137147,419.35,151.035,38.00052527484288,128.2913366399459,0.124,-0.07,-3.786,3.36,-2.279,358.511,-0.012,365.329,8.0,2.143,5562,-0.738,4,169.0,4.159,12.319,86.383,108.0,151.678,151.485,149.193,149.36,99.0,237.336,0.4,0.0,3.0,12.393,-19.584,365.714,9.235,3,318.135,1.213,-0.613,1.359,135.919,100.0,0.35,16.869,0.0,4.0,5562.963
11485.074,1.068275426600684,11.312922202031887,0.00037794660170545493,128.2913359782019,38.0005442462021,419.4,151.233,38.000544264661876,128.2913359694919,0.12,-0.068,-3.79,3.367,-2.299,358.475,-0.011,364.674,8.0,2.143,5573,-0.704,4,169.0,4.159,12.318,86.284,108.0,151.96,151.717,149.373,149.544,99.0,240.232,0.4,0.0,3.0,12.444,-18.725,364.914,11.343,3,318.175,1.18,-0.585,1.317,136.334,100.0,0.316,16.688,0.0,4.0,5573.988
11487.198,1.0073264774388713,13.43665367254375,0.00037794660170545493,128.29133528339173,38.00056332409902,419.45,151.432,38.0005633658836,128.2913352747526,0.117,-0.065,-3.795,3.368,-2.313,358.444,-0.01,363.84,8.0,2.15,5580,-0.688,4,169.0,4.159,12.318,86.201,108.0,152.182,151.94,149.607,149.708,99.0,242.735,0.4,0.0,3.0,12.45,-18.014,364.106,13.463,3,318.16,1.152,-0.557,1.28,136.667,100.0,0.3,16.51,0.0,4.0,5580.153
11489.339,0.944355196261764,15.576436619993125,0.00037794660170545493,128.29133456552725,38.000582546189506,419.5,151.632,38.0005825699386,128.29133455759612,0.114,-0.063,-3.801,3.364,-2.321,358.417,-0.009,362.84,8.0,2.15,5581,-0.688,4,169.0,4.159,12.317,86.133,108.0,152.348,152.156,149.889,149.854,99.0,244.876,0.4,0.0,3.0,12.416,-17.44,363.291,15.599,3,318.159,1.131,-0.527,1.247,136.93,100.0,0.3,16.333,0.0,4.0,5581.834
11491.482,0.8795473264884033,17.718857101280417,0.00036068928178686525,128.29133382672592,38.00060179197348,419.55,151.824,38.00060178600976,128.29133382022826,0.112,-0.06,-3.805,3.36,-2.323,358.393,-0.008,361.923,8.0,2.15,5586,-0.688,4,169.0,4.159,12.317,86.1,108.0,152.524,152.398,150.181,150.098,99.0,246.151,0.4,0.0,3.0,12.408,-17.044,362.476,17.738,3,318.165,1.115,-0.495,1.22,137.117,100.0,0.3,16.16,0.0,4.0,5586.987
11493.623,0.8131597249066264,19.858731153729504,0.000318625464099303,128.29133306991582,38.000621014882384,419.6,152.008,38.000621013172754,128.29133306420377,0.11,-0.056,-3.807,3.355,-2.318,358.372,-0.007,361.083,8.0,2.15,5595,-0.688,4,169.0,4.159,12.316,86.1,108.0,152.708,152.664,150.483,150.432,99.0,246.626,0.4,0.0,3.0,12.424,-16.814,361.661,19.875,3,318.13,1.107,-0.459,1.198,137.234,100.0,0.3,15.992,0.0,4.0,5595.347
11495.765,0.7454867810798493,21.99925538087175,0.0002866795468565486,128.291332298453,38.000640243631935,419.65,152.175,38.00064024896322,128.29133229424968,0.11,-0.053,-3.809,3.353,-2.313,358.353,-0.006,360.413,7.68,2.15,5611,-0.687,4,169.0,4.159,12.316,86.101,108.0,152.873,152.948,150.732,150.745,99.0,247.046,0.4,0.0,3.0,12.457,-16.748,360.843,22.012,3,318.198,1.105,-0.42,1.182,137.293,100.0,0.299,15.829,0.0,4.0,5611.424
11497.909,0.6762800951890667,24.14228599445513,0.00025721855892408684,128.2913315095057,38.000659494896844,419.7,152.332,38.000659497409956,128.29133150738608,0.11,-0.049,-3.808,3.357,-2.307,358.337,-0.005,359.84,7.0,2.15,5631,-0.672,4,169.0,4.159,12.316,86.116,108.0,153.016,153.247,150.932,151.016,99.0,246.988,0.4,0.01,3.0,12.492,-16.908,360.022,24.151,3,318.157,1.109,-0.376,1.171,137.31,100.0,0.284,15.673,0.0,4.0,5631.405
11500.056,0.6051427675865406,26.28795359941703,0.00021755929323268253,128.2913306985494,38.00067876985037,419.75,152.532,38.00067878026796,128.29133069081158,0.111,-0.044,-3.809,3.371,-2.31,358.326,-0.004,358.84,7.0,2.15,5627,-0.569,4,169.0,4.159,12.315,86.216,108.0,153.119,153.539,151.13,151.116,99.0,243.788,0.4,0.09,3.0,12.442,-17.626,359.202,26.293,3,318.163,1.119,-0.329,1.166,137.281,100.0,0.181,15.528,0.0,4.0,5627.786
11502.205,0.5326929932634571,28.435944214909384,0.00017496430574859476,128.2913298726313,38.00069806567195,419.8,152.732,38.00069806797066,128.2913298718889,0.113,-0.039,-3.809,3.384,-2.314,358.315,-0.003,357.841,7.0,2.15,5626,-0.448,4,169.0,4.159,12.315,86.316,108.0,153.24,153.785,151.317,151.216,99.0,240.603,0.4,0.621,3.0,12.392,-18.354,358.382,28.438,3,318.158,1.134,-0.277,1.167,137.226,100.0,0.06,15.394,0.0,4.0,5626.374
11504.356,0.45955522221929535,30.586058670540396,0.00013863300419291588,128.29132903887017,38.000717380572404,419.85,152.932,38.000717391201164,128.2913290357464,0.116,-0.033,-3.812,3.391,-2.324,358.309,-0.002,356.851,7.0,2.15,5641,-0.198,4,169.0,4.159,12.314,86.414,108.0,153.489,153.69,151.422,151.32,99.0,237.527,0.4,4.461,3.0,12.344,-19.158,357.562,30.584,3,318.144,1.153,-0.222,1.174,137.157,100.0,-0.19,15.273,0.0,4.0,5641.154
11506.51,0.3858666013587057,32.738605752576426,9.354228630642144e-05,128.2913281988294,38.00073671732562,419.9,153.132,38.000736720208764,128.29132819840655,0.118,-0.028,-3.815,3.397,-2.334,358.304,-0.002,355.919,7.0,2.16,5654,0.052,4,169.0,4.159,12.314,86.5,108.0,153.732,153.625,151.555,151.448,99.0,235.18,0.4,7.37,3.0,12.308,-19.97,356.742,32.733,3,318.148,1.173,-0.164,1.185,136.948,100.0,-0.44,15.189,0.0,4.0,5654.639
11508.667,0.3117265093763911,34.893910817792104,3.094657450280188e-05,128.29132735364192,38.000756078854344,419.95,153.332,38.00075609158176,128.29132735228603,0.121,-0.021,-3.817,3.392,-2.341,358.304,-0.001,355.409,7.0,2.16,5658,0.3,4,169.0,4.159,12.313,86.5,108.0,153.935,153.781,151.899,151.745,99.0,238.18,0.4,3.45,3.0,12.358,-20.843,355.922,34.884,3,318.17,1.195,-0.102,1.199,136.758,100.0,-0.688,15.116,0.0,4.0,5658.629
11510.826,0.2373659823515281,37.05209809452931,-2.3374882043655302e-05,128.29132650594153,38.00077546627454,420.0,153.532,38.00077546951924,128.29132650604177,0.124,-0.014,-3.818,3.387,-2.347,358.304,0.0,354.84,7.0,2.16,5662,0.536,4,169.0,4.159,12.313,86.5,108.0,154.156,153.971,152.208,152.024,99.0,241.173,0.4,0.0,3.0,12.408,-21.695,355.102,37.039,3,318.15,1.215,-0.039,1.215,136.589,100.0,-0.924,15.055,0.0,4.0,5662.57
11512.989,0.16300516062128234,39.213315672122775,-6.28941512901017e-05,128.29132565823775,38.00079488091652,420.05,153.734,38.00079489559624,128.29132565888975,0.127,-0.007,-3.816,3.383,-2.342,358.305,0.001,353.84,7.0,2.16,5666,0.683,4,169.0,4.159,12.312,86.5,108.0,154.502,154.415,152.262,152.174,99.0,244.111,0.4,0.0,3.0,12.457,-22.389,354.287,39.196,3,318.141,1.232,0.026,1.233,136.438,100.0,-1.071,15.008,0.0,4.0,5666.15
11515.155,0.08876951969406906,41.37787659189865,-9.903146298911097e-05,128.29132481196103,38.0008143255924,420.1,153.948,38.0008143295057,128.29132481257875,0.13,-0.0,-3.813,3.381,-2.336,358.306,0.002,352.841,7.0,2.17,5670,0.812,4,169.0,4.159,12.312,86.5,108.0,154.824,154.824,152.34,152.324,99.0,246.688,0.4,0.0,3.0,12.5,-22.918,353.472,41.357,3,318.162,1.246,0.092,1.249,136.308,100.0,-1.2,14.972,0.0,4.0,5670.215
11517.324,0.01482847832788482,43.54611478157825,-0.00013592314870982213,128.29132396904274,38.00083380330192,420.15,154.246,38.0008338208532,128.29132397243526,0.131,0.007,-3.809,3.39,-2.332,358.318,0.003,351.851,7.0,2.17,5677,0.812,4,169.0,4.159,12.312,86.5,108.0,154.975,154.974,152.589,152.473,99.0,246.613,0.4,0.0,3.0,12.5,-22.242,352.657,43.522,3,318.163,1.256,0.157,1.266,136.194,100.0,-1.2,14.947,0.0,4.0,5677.846
11519.498,-0.05847929518052078,45.71834199608265,-0.00017071245403168709,128.29132313334358,38.000853316845635,420.2,154.532,38.000853320618106,128.291323134565,0.132,0.014,-3.806,3.401,-2.331,358.329,0.004,350.916,7.0,2.17,5686,0.812,4,169.0,4.159,12.311,86.5,108.0,155.131,155.124,152.832,152.617,99.0,246.538,0.4,0.0,3.0,12.5,-21.666,351.842,45.69,3,318.126,1.261,0.222,1.28,136.087,100.0,-1.2,14.93,0.0,4.0,5686.227
11521.675,-0.13087414345987464,47.89461708372663,-0.00020244302595645938,128.29132230805166,38.00087286675218,420.25,154.733,38.0008728821106,128.29132231336501,0.132,0.02,-3.806,3.42,-2.35,358.341,0.004,350.386,7.0,2.17,5700,0.812,4,169.0,4.159,12.311,86.5,108.0,155.326,155.276,153.03,152.722,99.0,246.46,0.4,0.0,3.0,12.5,-21.823,351.027,47.863,3,318.133,1.261,0.286,1.293,135.98,100.0,-1.2,14.92,0.0,4.0,5700.117
11523.856,-0.20232432411321868,50.07430084958615,-0.00023336531550910422,128.2913214935288,38.00089244727956,420.3,154.94,38.00089245006216,128.2913214948925,0.131,0.027,-3.806,3.439,-2.369,358.353,0.005,349.684,7.0,2.18,5713,0.812,4,169.0,4.159,12.311,86.5,108.0,155.493,155.439,153.216,152.856,99.0,246.368,0.4,0.0,3.0,12.5,-21.942,350.098,50.039,3,318.171,1.257,0.349,1.304,135.864,100.0,-1.2,14.914,0.0,4.0,5713.335
11526.04,-0.2727976363014952,52.25681230661231,-0.0002633267066725448,128.29132069014216,38.000912053208644,420.35,155.19,38.000912065380156,128.29132069642148,0.13,0.033,-3.812,3.453,-2.39,358.37,0.006,347.714,7.0,2.18,5721,0.812,4,169.0,4.159,12.311,86.5,108.0,155.45,155.683,153.318,153.202,99.0,246.168,0.4,0.0,3.0,12.5,-21.787,348.333,52.218,3,318.156,1.247,0.411,1.312,135.734,100.0,-1.2,14.909,0.0,4.0,5721.625
11528.226,-0.34213974103472206,54.4420739307898,-0.0002906438954856078,128.29131989965114,38.00093168384302,420.4,155.44,38.000931686462955,128.29131990140198,0.128,0.039,-3.818,3.466,-2.408,358.388,0.007,345.925,7.0,2.18,5728,0.812,4,169.0,4.159,12.31,86.5,108.0,155.448,155.893,153.432,153.524,99.0,245.969,0.4,0.0,3.0,12.5,-21.609,346.704,54.399,3,318.139,1.232,0.47,1.319,135.584,100.0,-1.2,14.901,0.0,4.0,5728.698
11530.415,-0.41019199289037916,56.63003616526965,-0.00032283558773793487,128.29131912386424,38.00095133873751,420.45,155.689,38.00095134982096,128.29131913169348,0.127,0.045,-3.825,3.469,-2.4,358.411,0.008,345.465,7.0,2.18,5726,0.812,4,169.0,4.159,12.31,86.498,108.0,155.748,155.851,153.636,153.674,99.0,245.78,0.4,0.0,3.0,12.499,-21.27,346.069,56.584,3,318.111,1.215,0.527,1.324,135.411,100.0,-1.2,14.888,0.0,4.0,5726.848
11532.606,-0.4768432079574792,58.82048247730107,-0.00036182566126807293,128.291318364049,38.00097101594695,420.5,155.932,38.000971018271585,128.29131836611137,0.125,0.051,-3.832,3.472,-2.389,358.434,0.009,345.239,7.0,2.18,5725,0.812,4,169.0,4.159,12.31,86.484,108.0,156.048,155.856,153.864,153.824,99.0,245.656,0.4,0.0,3.0,12.492,-20.924,345.685,58.771,3,318.124,1.194,0.582,1.328,135.19,100.0,-1.2,14.869,0.0,4.0,5725.92
11534.8,-0.5419788467084053,61.01323319522894,-0.0003923415585539526,128.29131762151113,38.00099071385733,420.55,156.132,38.00099072406808,128.29131763078937,0.122,0.057,-3.836,3.471,-2.367,358.457,0.009,346.729,7.0,2.18,5731,0.812,4,169.0,4.159,12.31,86.384,108.0,156.344,156.202,154.26,153.975,99.0,246.006,0.4,0.0,3.0,12.442,-20.526,347.14,60.96,3,318.118,1.17,0.634,1.331,134.928,100.0,-1.2,14.842,0.0,4.0,5731.75
11536.996,-0.6054517074623216,63.20829339197608,-0.00041230369294093547,128.2913168979287,38.0010104325142,420.6,156.332,38.00101043487926,128.29131690074382,0.119,0.063,-3.839,3.47,-2.346,358.481,0.01,348.158,7.0,2.18,5739,0.812,4,169.0,4.159,12.309,86.284,108.0,156.616,156.524,154.631,154.132,99.0,246.355,0.4,0.0,3.0,12.392,-20.06,348.527,63.152,3,318.147,1.145,0.683,1.334,134.618,100.0,-1.2,14.803,0.0,4.0,5739.459
11539.194,-0.6670170285891937,65.40568888323003,-0.0004320587420465719,128.291316196092,38.001030172149484,420.65,156.532,38.00103018246476,128.2913162093923,0.116,0.067,-3.839,3.472,-2.343,358.51,0.011,349.138,7.0,2.18,5760,0.811,4,169.0,4.159,12.309,86.188,108.0,156.719,156.675,154.825,154.331,99.0,246.695,0.4,0.0,3.0,12.344,-19.095,349.422,65.346,3,318.14,1.119,0.73,1.336,134.255,100.0,-1.199,14.754,0.0,4.0,5760.949
11541.395,-0.7261727336158312,67.60541344810753,-0.00045324192224488534,128.2913155217246,38.001049932707296,420.7,156.732,38.001049934753176,128.29131552503387,0.114,0.072,-3.838,3.475,-2.341,358.539,0.012,350.0,7.0,2.18,5779,0.804,4,169.0,4.159,12.309,86.116,108.0,156.84,156.832,154.985,154.524,99.0,246.976,0.4,0.0,3.0,12.308,-18.031,350.257,67.542,3,318.119,1.092,0.773,1.338,133.841,100.0,-1.192,14.694,0.0,4.0,5779.463
11543.598,-0.7826064207024178,69.80735914044061,-0.0004718608159100205,128.29131487838788,38.00106971321793,420.75,156.932,38.00106972152968,128.29131489195788,0.11,0.076,-3.837,3.486,-2.345,358.574,0.012,350.0,7.0,2.18,5776,0.753,4,169.0,4.159,12.309,86.216,108.0,157.086,157.034,154.893,154.672,99.0,246.826,0.4,0.0,3.0,12.357,-16.246,350.652,69.741,3,318.125,1.065,0.813,1.339,133.379,100.0,-1.141,14.624,0.0,4.0,5776.153
11545.802,-0.8366627393048428,72.01114859133592,-0.0004868902722794316,128.2913142621528,38.001089510291415,420.8,157.132,38.00108951188818,128.29131426490557,0.107,0.08,-3.835,3.497,-2.348,358.61,0.013,349.998,7.0,2.18,5773,0.696,4,169.0,4.159,12.308,86.316,108.0,157.312,157.247,154.848,154.809,99.0,246.677,0.4,0.0,3.0,12.4,-14.493,350.978,71.942,3,318.125,1.038,0.848,1.34,132.875,100.0,-1.084,14.544,0.0,4.0,5773.959
11548.008,-0.8886408784846991,74.21649129015996,-0.0004932697429009822,128.29131366960874,38.001109321318026,420.85,157.331,38.00110932851468,128.29131368202707,0.104,0.084,-3.834,3.514,-2.335,358.656,0.014,349.978,7.0,2.18,5779,0.599,4,169.0,4.159,12.308,86.416,108.0,157.387,157.538,155.146,154.866,99.0,246.536,0.4,0.0,3.0,12.401,-12.974,350.798,74.144,3,318.086,1.011,0.878,1.339,132.335,100.0,-0.987,14.456,0.0,4.0,5779.949
11550.216,-0.9383922908946313,76.4234715618456,-0.0004932697429009822,128.29131310244907,38.00112914705528,420.9,157.524,38.00112914883178,128.29131310555206,0.102,0.087,-3.834,3.53,-2.323,358.701,0.015,349.839,7.0,2.18,5785,0.52,4,169.0,4.159,12.308,86.516,108.0,157.463,157.777,155.432,154.963,99.0,246.444,0.4,0.0,3.0,12.408,-11.465,350.521,76.348,3,318.096,0.986,0.903,1.337,131.763,100.0,-0.908,14.362,0.0,4.0,5785.883
11552.425,-0.9857504094605698,78.63219877676933,-0.0004932697429009822,128.29131256257264,38.00114898848566,420.95,157.675,38.00114899621328,128.29131257603606,0.099,0.089,-3.835,3.543,-2.314,358.747,0.015,348.829,7.0,2.18,5791,0.568,4,169.0,4.159,12.308,86.616,108.0,157.543,157.637,155.631,155.358,99.0,246.719,0.4,0.0,3.0,12.455,-10.031,349.531,78.554,3,318.111,0.962,0.923,1.333,131.173,100.0,-0.956,14.263,0.0,4.0,5791.402
11554.636,-1.0307164162629947,80.8426697953084,-0.0004932697429009822,128.29131204996597,38.00116884558098,421.0,157.832,38.00116884737418,128.2913120530795,0.097,0.091,-3.836,3.554,-2.309,358.793,0.016,347.758,7.0,2.18,5797,0.602,4,169.0,4.159,12.307,86.716,108.0,157.656,157.555,155.824,155.724,99.0,246.993,0.4,0.01,3.0,12.484,-8.573,348.442,80.762,3,318.07,0.94,0.936,1.327,130.58,100.0,-0.99,14.161,0.0,4.0,5797.035
11556.848,-1.0732982021354467,83.05488233534751,-0.0004932697429009822,128.29131156453911,38.00118871832072,421.05,158.031,38.00118872625068,128.29131157822553,0.094,0.093,-3.84,3.554,-2.328,358.839,0.017,346.238,7.0,2.18,5803,0.538,4,169.0,4.159,12.307,86.814,108.0,158.002,157.9,155.976,155.874,99.0,247.26,0.4,0.09,3.0,12.387,-6.933,346.622,82.971,3,318.064,0.921,0.944,1.319,129.992,100.0,-0.926,14.057,0.0,4.0,5803.495
11559.063,-1.1134406781539807,85.26889141857279,-0.0004782787750705736,128.29131110692006,38.00120860719917,421.1,158.224,38.00120860923364,128.291311110208,0.092,0.094,-3.844,3.552,-2.348,358.886,0.017,344.6,7.0,2.18,5809,0.394,4,169.0,4.159,12.307,86.9,108.0,158.324,158.216,156.14,156.024,99.0,247.48,0.4,0.621,3.0,12.308,-5.27,344.753,85.182,3,318.074,0.905,0.946,1.309,129.409,100.0,-0.782,13.956,0.0,4.0,5809.724
11561.279,-1.1510768861264722,87.48479771062051,-0.00045756568613515504,128.29131067787216,38.001228513120616,421.15,158.374,38.00122852233064,128.2913106923245,0.091,0.093,-3.848,3.539,-2.374,358.937,0.018,342.1,7.0,2.18,5814,-0.341,4,169.0,4.159,12.306,86.9,108.0,158.472,158.32,156.387,156.174,99.0,247.355,0.4,4.461,3.0,12.357,-3.436,342.528,87.396,3,318.09,0.891,0.941,1.296,128.851,100.0,-0.047,13.857,0.0,4.0,5814.254
11563.497,-1.1861374726387657,89.70280174788722,-0.00043592406566444656,128.291310278186,38.00124843788652,421.2,158.524,38.00124843995932,128.2913102810987,0.089,0.092,-3.852,3.527,-2.397,358.99,0.019,339.599,7.0,2.18,5818,-0.988,4,169.0,4.159,12.306,86.9,108.0,158.608,158.448,156.616,156.324,99.0,247.23,0.4,7.37,3.0,12.4,-1.633,340.248,89.611,3,318.093,0.88,0.932,1.281,128.315,100.0,0.6,13.763,0.0,4.0,5818.964
11565.718,-1.2186952130608462,91.9229901144684,-0.00041231938462339473,128.29130990703197,38.001268382274674,421.25,158.674,38.00126839082032,128.29130991869621,0.088,0.09,-3.852,3.516,-2.398,359.047,0.019,337.089,7.0,2.18,5824,-0.988,4,169.0,4.159,12.306,86.9,108.0,158.661,158.744,156.716,156.474,99.0,247.108,0.4,3.45,3.0,12.4,-0.057,337.563,91.829,3,318.101,0.871,0.917,1.265,127.812,100.0,0.6,13.674,0.0,4.0,5824.994
11567.94,-1.2492223895850922,94.14508133064788,-0.0003844981332500532,128.2913095590261,38.00128834375651,421.3,158.824,38.001288345422495,128.29130956101397,0.088,0.088,-3.851,3.507,-2.396,359.105,0.02,334.524,7.0,2.18,5831,-0.988,4,169.0,4.159,12.305,86.9,108.0,158.732,159.016,156.816,156.624,99.0,247.0,0.4,0.0,3.0,12.4,1.536,334.839,94.049,3,318.123,0.866,0.899,1.248,127.348,100.0,0.6,13.594,0.0,4.0,5831.194
11570.164,-1.2781407332217067,96.36882543457372,-0.00035049923384801305,128.2913092293607,38.00130832008656,421.35,158.974,38.001308327459995,128.29130923794696,0.088,0.085,-3.847,3.511,-2.373,359.168,0.02,331.554,7.0,2.18,5838,-0.985,4,169.0,4.16,12.305,86.9,108.0,158.934,159.117,156.918,156.774,99.0,247.0,0.4,0.0,3.0,12.4,3.254,331.834,96.27,3,318.092,0.863,0.878,1.231,126.925,100.0,0.597,13.521,0.0,4.0,5838.644
11572.389,-1.3055354831762784,98.59424024179894,-0.0003153556235643636,128.2913089170641,38.001328311424864,421.4,159.124,38.00132831311418,128.2913089189116,0.087,0.082,-3.843,3.516,-2.35,359.231,0.02,328.764,7.0,2.18,5845,-0.964,4,169.0,4.16,12.304,86.9,108.0,159.148,159.224,157.032,156.924,99.0,247.0,0.4,0.0,3.0,12.4,4.949,329.008,98.494,3,318.103,0.862,0.856,1.215,126.545,100.0,0.576,13.457,0.0,4.0,5845.799
11574.617,-1.3314519190902252,100.8213552428463,-0.0002998508625243847,128.2913086216201,38.00134831803634,421.45,159.274,38.00134832529068,128.2913086294416,0.088,0.08,-3.839,3.525,-2.327,359.294,0.02,327.294,7.0,2.18,5850,-0.815,4,169.0,4.16,12.304,86.902,108.0,159.445,159.374,157.232,157.075,99.0,247.0,0.4,0.0,3.0,12.4,6.481,327.488,100.719,3,318.084,0.862,0.835,1.2,126.211,100.0,0.427,13.403,0.0,4.0,5850.789
11576.846,-1.355987380710176,103.05010219913684,-0.0002998508625243847,128.29130834191898,38.001368339307994,421.5,159.424,38.001368341062076,128.29130834338434,0.088,0.077,-3.836,3.532,-2.305,359.357,0.02,325.996,7.0,2.18,5855,-0.672,4,169.0,4.16,12.303,86.916,108.0,159.724,159.524,157.432,157.232,99.0,247.0,0.4,0.0,3.0,12.4,7.971,326.193,102.945,3,318.077,0.862,0.816,1.187,125.928,100.0,0.284,13.359,0.0,4.0,5855.729
11579.076,-1.3792762550618132,105.28047321515206,-0.0002998508625243847,128.29130807642883,38.001388375168894,421.55,159.574,38.00138838319608,128.29130808235385,0.089,0.074,-3.836,3.528,-2.296,359.42,0.02,325.966,7.0,2.18,5860,-0.574,4,169.0,4.16,12.303,87.016,108.0,159.872,159.675,157.635,157.432,99.0,247.0,0.4,0.0,3.0,12.4,9.161,326.548,105.174,3,318.083,0.863,0.801,1.177,125.7,100.0,0.186,13.324,0.0,4.0,5860.298
11581.308,-1.401531116621877,107.51267717353866,-0.0002998508625243847,128.29130782272628,38.00140842749548,421.6,159.724,38.00140842961276,128.29130782455536,0.089,0.072,-3.836,3.523,-2.289,359.483,0.02,325.764,7.0,2.18,5865,-0.488,4,169.0,4.16,12.302,87.116,108.0,160.008,159.832,157.855,157.632,99.0,247.007,0.4,0.0,3.0,12.4,10.383,326.683,107.404,3,318.116,0.863,0.791,1.171,125.51,100.0,0.1,13.302,0.0,4.0,5865.263
11583.543,-1.4227356785571903,109.7469161976387,-0.0002998508625243847,128.291307580997,38.00142849810346,421.65,159.875,38.00142850743576,128.29130759045836,0.089,0.071,-3.838,3.509,-2.298,359.546,0.019,324.294,7.0,2.18,5873,-0.487,4,169.0,4.16,12.302,87.214,108.0,160.059,160.033,158.197,157.83,99.0,247.062,0.4,0.0,3.0,12.4,11.848,325.208,109.636,3,318.115,0.863,0.786,1.167,125.37,100.0,0.099,13.29,0.0,4.0,5873.123
11585.779,-1.442194343096298,111.98326790925076,-0.0002998508625243847,128.29130735917076,38.00144858769012,421.7,160.032,38.0014485902741,128.291307361611,0.089,0.07,-3.839,3.495,-2.308,359.609,0.019,323.0,7.0,2.18,5880,-0.48,4,169.0,4.16,12.302,87.3,108.0,160.116,160.24,158.492,158.016,99.0,247.44,0.4,0.0,3.0,12.4,13.08,323.896,111.87,3,318.146,0.862,0.787,1.167,125.281,100.0,0.092,13.291,0.0,4.0,5880.197
11588.018,-1.4594736870369873,114.22190331623722,-0.00031167628811615056,128.29130716218845,38.001468697791665,421.75,160.231,38.001468709891604,128.291307171261,0.089,0.071,-3.84,3.486,-2.332,359.672,0.018,323.0,7.0,2.18,5881,-0.432,4,169.0,4.16,12.301,87.3,108.0,160.22,160.486,158.445,158.116,99.0,250.19,0.4,0.0,3.0,12.399,12.61,323.781,114.107,3,318.13,0.86,0.794,1.17,125.239,100.0,0.044,13.302,0.0,4.0,5881.507
11590.259,-1.4752061067074833,116.4633147363019,-0.0003325411676348138,128.2913069828409,38.00148883283069,421.8,160.424,38.00148883349664,128.29130698458664,0.088,0.072,-3.84,3.478,-2.355,359.735,0.018,323.0,7.02,2.19,5884,-0.395,4,169.0,4.16,12.301,87.3,108.0,160.348,160.712,158.416,158.216,99.0,252.932,0.4,0.0,3.0,12.392,12.154,323.664,116.347,3,318.101,0.857,0.805,1.176,125.231,100.0,0.007,13.324,0.0,4.0,5884.614
11592.503,-1.4898479947529928,118.70706401880328,-0.00035342902127622616,128.29130681592528,38.00150898887119,421.85,160.574,38.00150898634364,128.29130682486715,0.088,0.075,-3.84,3.48,-2.37,359.792,0.017,323.0,7.02,2.19,5900,-0.439,4,169.0,4.161,12.3,87.298,108.0,160.646,160.787,158.518,158.319,99.0,255.617,0.4,0.0,3.0,12.344,11.808,323.534,118.589,3,318.124,0.853,0.822,1.185,125.247,100.0,0.051,13.356,0.0,4.0,5900.894
